# Position_mm,Temperature_K,H,O,H2,O2,OH,H2O,N2,N,NO,HO2,H2O2,AR,OH*,HE
1.888888888888888928e+01,2.116479018185384575e+03,4.988395556259739945e-04,2.664379637107030466e-03,2.508867575044383333e-03,2.216753891694239753e-02,1.116297855871168851e-02,2.158136960245812808e-01,7.451411840584563073e-01,5.316130807603373478e-08,4.165468029046070268e-06,7.590163296901904196e-06,2.440690347762773936e-06,2.826603349512559819e-05,1.570584262186406971e-10,0.000000000000000000e+00
1.902777777777777857e+01,2.134206523167191790e+03,4.604335084277892914e-04,2.488443447740507769e-03,2.432041243151354757e-03,2.142937968034693691e-02,1.098926238207878839e-02,2.170160721137568971e-01,7.451417241330082764e-01,5.869671056230638849e-08,5.011243879416709731e-06,7.132976563216592192e-06,2.174472091753907793e-06,2.826596736724745811e-05,1.348816033146992663e-10,0.000000000000000000e+00
1.916666666666666430e+01,2.149846715633208078e+03,4.274783161210754588e-04,2.335000932019499608e-03,2.361402325605640399e-03,2.077282148315268834e-02,1.081792735618367432e-02,2.181003912204359241e-01,7.451420492714215804e-01,6.378270683722518092e-08,5.902996756397906164e-06,6.738825747403836593e-06,1.957462269900397007e-06,2.826591039129294547e-05,1.171924556233018527e-10,0.000000000000000000e+00
1.930555555555555358e+01,2.163767967582624351e+03,3.988997275279627095e-04,2.200035113968297398e-03,2.296221720290396104e-03,2.018402593707791653e-02,1.065073832651258767e-02,2.190845246290886172e-01,7.451422131989680064e-01,6.843813652249665174e-08,6.833810731892600538e-06,6.395423535822341230e-06,1.777710334286016076e-06,2.826586096176541033e-05,1.028702760707802362e-10,0.000000000000000000e+00
1.944444444444444642e+01,2.176253984306459643e+03,3.738889949418778636e-04,2.080430461621867767e-03,2.235876089732905490e-03,1.965225521263956956e-02,1.048870117237126788e-02,2.199827377444776300e-01,7.451422538184128141e-01,7.268877379525962705e-08,7.797646098900202721e-06,6.093513298743747378e-06,1.626748712469076382e-06,2.826581780063971554e-05,9.112185635090653658e-11,0.000000000000000000e+00
1.958333333333333570e+01,2.187527228169406953e+03,3.518253898316057982e-04,1.973734146519504420e-03,2.179832119784179140e-03,1.916902904838667723e-02,1.033234578193551433e-02,2.208065788748903857e-01,7.451421985439087292e-01,7.656342915976509451e-08,8.789252289577602676e-06,5.825983374162512414e-06,1.498434396949765725e-06,2.826577988461301293e-05,8.137331278405757876e-11,0.000000000000000000e+00
1.972222222222222143e+01,2.197764890293716689e+03,3.322244297537074969e-04,1.877989053381743084e-03,2.127632237531516118e-03,1.872754662241517612e-02,1.018190103675714608e-02,2.215655134999404974e-01,7.451420676397332299e-01,8.009160920332914516e-08,9.804076877418096893e-06,5.587275721810290540e-06,1.388216692847770386e-06,2.826574638869586593e-05,7.320133861258934680e-11,0.000000000000000000e+00
1.986111111111111072e+01,2.207110056977764998e+03,3.147023612489145542e-04,1.791614715715272605e-03,2.078882341845067656e-03,1.832228008041888664e-02,1.003740521131768135e-02,2.222673860092162501e-01,7.451418763746493479e-01,8.330215187794945683e-08,1.083817848397015070e-05,5.372980692411996723e-06,1.292661333390087631e-06,2.826571664296900175e-05,6.628830050828563158e-11,0.000000000000000000e+00
2.000000000000000000e+01,2.215679689570396931e+03,2.989512269384443730e-04,1.713320924235465018e-03,2.033241522983967632e-03,1.794868246866321293e-02,9.898776751888134842e-03,2.229187618493272127e-01,7.451416364496735723e-01,8.622246921901296485e-08,1.188814712890279441e-05,5.179552871614547987e-06,1.209133332996330543e-06,2.826569009949665272e-05,6.039218829501398549e-11,0.000000000000000000e+00
2.013888888888888928e+01,2.223570438603197999e+03,2.847210036357548241e-04,1.642044035254706545e-03,1.990413546010303281e-03,1.760297380319564980e-02,9.765860217072826199e-03,2.235251851061409445e-01,7.451413569671643256e-01,8.887816565371964679e-08,1.295103325768132959e-05,5.004107706146154559e-06,1.135580767433716217e-06,2.826566630694699958e-05,5.532606412996950057e-11,0.000000000000000000e+00
2.027777777777777501e+01,2.230862953555237709e+03,2.718065731018838539e-04,1.576899327320106445e-03,1.950139825921580949e-03,1.728198167240892896e-02,9.638456356694790131e-03,2.240913752099134848e-01,7.451410451028831483e-01,9.129288592200894410e-08,1.402428548175518396e-05,4.844273260823727180e-06,1.070384297239324345e-06,2.826564489103078917e-05,5.094373213789742180e-11,0.000000000000000000e+00
2.041666666666666785e+01,2.237625127155955852e+03,2.600380632201749510e-04,1.517144886369009658e-03,1.912193636015176905e-03,1.698302064196428873e-02,9.516341901423735344e-03,2.246213791014828320e-01,7.451407065812355457e-01,9.348830068703493453e-08,1.510569648052744318e-05,4.698080371591560202e-06,1.012250471947983647e-06,2.826562553933394914e-05,4.712956874123266217e-11,0.000000000000000000e+00
2.055555555555555713e+01,2.243914571807632456e+03,2.492735828593024860e-04,1.462153895064771105e-03,1.876375324791836443e-03,1.670379975162951391e-02,9.399282589700965265e-03,2.251186903315832433e-01,7.451403460173404714e-01,9.548417200738052742e-08,1.619335626536193030e-05,4.563880033555736129e-06,9.601347827041284217e-07,2.826560798947977738e-05,4.379118992697667660e-11,0.000000000000000000e+00
2.069444444444444642e+01,2.249780533817502601e+03,2.393936848043096296e-04,1.411393131977961915e-03,1.842508353965000185e-03,1.644235067056951799e-02,9.287041701906134997e-03,2.255863432805123026e-01,7.451399671672613856e-01,9.729846241795871707e-08,1.728561193729516614e-05,4.440280430307945629e-06,9.131853038498665321e-07,2.826559201982692100e-05,4.085408690055216596e-11,0.000000000000000000e+00
2.083333333333333215e+01,2.255265390113772810e+03,2.302970948789075946e-04,1.364406116664473086e-03,1.810436004417989315e-03,1.619697126166232820e-02,9.179385584706819395e-03,2.260269884284590025e-01,7.451395731137860912e-01,9.894746506178403756e-08,1.838103309418030520e-05,4.326098343410087180e-06,8.707008263468778986e-07,2.826557744211010345e-05,3.825764940505184314e-11,0.000000000000000000e+00
2.097222222222222143e+01,2.260405830828360195e+03,2.218973814599760808e-04,1.320799770741924815e-03,1.780018626233437684e-03,1.596618078882194869e-02,9.076087146996323143e-03,2.264429530308199878e-01,7.451391664062446685e-01,1.004459410275554469e-07,1.947838211077135420e-05,4.220321236176577165e-06,8.320993504383934602e-07,2.826556409557871063e-05,3.595218167994435190e-11,0.000000000000000000e+00
2.111111111111111072e+01,2.265233802698579439e+03,2.141203321075014012e-04,1.280233768317743607e-03,1.751131333050640407e-03,1.574868402635973275e-02,8.976927984207983338e-03,2.268362904358544596e-01,7.451387491670607988e-01,1.018072555940409000e-07,2.057658859991621722e-05,4.122077361558846324e-06,7.968940895633818301e-07,2.826555184229785538e-05,3.389663806702601055e-11,0.000000000000000000e+00
2.125000000000000000e+01,2.269777268352736883e+03,2.069018679759647872e-04,1.242411963881862903e-03,1.723662060522354860e-03,1.554334224897368881e-02,8.881699574736770172e-03,2.272088204794748545e-01,7.451383231738949453e-01,1.030435086060577463e-07,2.167472745028201160e-05,4.030611972328051432e-06,7.646749924782587115e-07,2.826554056335761362e-05,3.205688683926156848e-11,0.000000000000000000e+00
2.138888888888888928e+01,2.274060822430198641e+03,2.001863715300455091e-04,1.207075439796657153e-03,1.697509924276333028e-03,1.534914959342688172e-02,8.790203850625382537e-03,2.275621628079744219e-01,7.451378899236484887e-01,1.041656564339118350e-07,2.277199991868933125e-05,3.945268221966432374e-06,7.350943689006113441e-07,2.826553015579630251e-05,3.040436620710707751e-11,0.000000000000000000e+00
2.152777777777777857e+01,2.278106195334552922e+03,1.939253349916288485e-04,1.173996827283241328e-03,1.672583825255080257e-03,1.516521365284862269e-02,8.702253349547231509e-03,2.278977645495416371e-01,7.451374506828292166e-01,1.051836243615632232e-07,2.386771732996137462e-05,3.865471707081381710e-06,7.078556012141716629e-07,2.826552053008882790e-05,2.891503460284032341e-11,0.000000000000000000e+00
2.166666666666666785e+01,2.281932668025885960e+03,1.880762599270521243e-04,1.142975636802578618e-03,1.648801260238878059e-03,1.499073943484733815e-02,8.617671090580782817e-03,2.282169234354060605e-01,7.451370065275484400e-01,1.061064091054962714e-07,2.496128700313684300e-05,3.790717862906058623e-06,6.827042014608789227e-07,2.826551160808486382e-05,2.756854397356086916e-11,0.000000000000000000e+00
2.180555555555555713e+01,2.285557415812998443e+03,1.826017551344188440e-04,1.113834394512020019e-03,1.626087303274528339e-03,1.482501601435919254e-02,8.536290272110003130e-03,2.285208072308565208e-01,7.451365583755557020e-01,1.069421716778761967e-07,2.605220008003975260e-05,3.720561613325613004e-06,6.594206681156046440e-07,2.826550332130731575e-05,2.634758363761968550e-11,0.000000000000000000e+00
2.194444444444444287e+01,2.288995795052718222e+03,1.774687923347428625e-04,1.086415426968172704e-03,1.604373730055818183e-03,1.466740536134016233e-02,8.457953859743135017e-03,2.288104701537617691e-01,7.451361070120980923e-01,1.076983210980870529e-07,2.714002098118094568e-05,3.654608816676420527e-06,6.378147366436562530e-07,2.826549560954100788e-05,2.523735572105360144e-11,0.000000000000000000e+00
2.208333333333333215e+01,2.292261583615666950e+03,1.726480883600272666e-04,1.060578170601674886e-03,1.583598262367411948e-03,1.451733293594419279e-02,8.382514111033689819e-03,2.290868668183859980e-01,7.451356531109500914e-01,1.083815896067092277e-07,2.822437825566203494e-05,3.592509152587274697e-06,6.177207186528063989e-07,2.826548841965636781e-05,2.422515292280893679e-11,0.000000000000000000e+00
2.222222222222222143e+01,2.295367183664961431e+03,1.681135894380833388e-04,1.036196908656352280e-03,1.563703913774609853e-03,1.437427972950287326e-02,8.309832069071520708e-03,2.293508641343258436e-01,7.451351972516319089e-01,1.089981000977767319e-07,2.930495662708677948e-05,3.533950173281234793e-06,5.989936980864126202e-07,2.826548170462451015e-05,2.330001646541251494e-11,0.000000000000000000e+00
2.236111111111111072e+01,2.298323793523935365e+03,1.638420384112891854e-04,1.013158858375254453e-03,1.544638421025185723e-03,1.423777549541170410e-02,8.239777046720834011e-03,2.296032515063836654e-01,7.451347399335982447e-01,1.095534264927939602e-07,3.038149006735136034e-05,3.478652302006089555e-06,5.815064072304638080e-07,2.826547542268885191e-05,2.245245732876284774e-11,0.000000000000000000e+00
2.250000000000000000e+01,2.301141554042666030e+03,1.598126097315421461e-04,9.913625467578813470e-04,1.526353748288181676e-03,1.410739296495739856e-02,8.172226116066969720e-03,2.298447496153362413e-01,7.451342815879997694e-01,1.100526477555493684e-07,3.145375575539158925e-05,3.426364606564970622e-06,5.651466457692643187e-07,2.826546953666554457e-05,2.167422776406141826e-11,0.000000000000000000e+00
2.263888888888888928e+01,2.303829673810605982e+03,1.560066001604891602e-04,9.707164253220491130e-04,1.508805653515839099e-03,1.398274288284941276e-02,8.107063612572061942e-03,2.300760180075826222e-01,7.451338225874876153e-01,1.105003962044412062e-07,3.252156879923006987e-05,3.376861210841556793e-06,5.498151365292388584e-07,2.826546401335018846e-05,2.095813301070526102e-11,0.000000000000000000e+00
2.277777777777777857e+01,2.306396536730406751e+03,1.524071655009640817e-04,9.511376838026433175e-04,1.491953307978573055e-03,1.386346972843160302e-02,8.044180659893309868e-03,2.302976616803607268e-01,7.451333632544284713e-01,1.109009007279286827e-07,3.358477761760914830e-05,3.329938234335701681e-06,5.354237345894133872e-07,2.826545882301286227e-05,2.029787535188341279e-11,0.000000000000000000e+00
2.291666666666666430e+01,2.308849794811676475e+03,1.489990955597544735e-04,9.325512302180137027e-04,1.475758961467954706e-03,1.374924801323829278e-02,7.983474718841592974e-03,2.305102368162171012e-01,7.451329038678217165e-01,1.112580254544800285e-07,3.464325989264295622e-05,3.285411170941487701e-06,5.218939240340184481e-07,2.826545393896662069e-05,1.968792433103281729e-11,0.000000000000000000e+00
2.305555555555555358e+01,2.311196448522502578e+03,1.457686210169666693e-04,9.148888106909233405e-04,1.460187646851368636e-03,1.363977906521388062e-02,7.924849162240687334e-03,2.307142557938717253e-01,7.451324446691510728e-01,1.115753043745340100e-07,3.569691901772458354e-05,3.243112634907495648e-06,5.091555501641100316e-07,2.826544933719758840e-05,1.912340824571259909e-11,0.000000000000000000e+00
2.319444444444444287e+01,2.313442916620560936e+03,1.427032470457881969e-04,8.980882471687712471e-04,1.445206918643145589e-03,1.353478822565390600e-02,7.868212876266591702e-03,2.309101915811669903e-01,7.451319858673544072e-01,1.118559723605213994e-07,3.674568097575740637e-05,3.202890415160327593e-06,4.971457454792215938e-07,2.826544499604667553e-05,1.860002303573029219e-11,0.000000000000000000e+00
2.333333333333333570e+01,2.315595097051505945e+03,1.397916094573704794e-04,8.820927750097390125e-04,1.430786621070518879e-03,1.343402239760448091e-02,7.813479888051578365e-03,2.310984815983469221e-01,7.451315276430633405e-01,1.121029929830436800e-07,3.778949159196089803e-05,3.164605789732428421e-06,4.858080159281764071e-07,2.826544089593487476e-05,1.811395546030572036e-11,0.000000000000000000e+00
2.347222222222222143e+01,2.317658420232492972e+03,1.370233498916409486e-04,8.668504654871281821e-04,1.416898681789059656e-03,1.333724789472492782e-02,7.760569018810604264e-03,2.312795311256700681e-01,7.451310701522324553e-01,1.123190834773312277e-07,3.882831411329336775e-05,3.128132060500846348e-06,4.750914603572729948e-07,2.826543701912544152e-05,1.766181806784269743e-11,0.000000000000000000e+00
2.361111111111111072e+01,2.319637895819618734e+03,1.343890071758172629e-04,8.523137207688886345e-04,1.403516927966993013e-03,1.324424854797648723e-02,7.709403561414866074e-03,2.314537163176673407e-01,7.451306135292571353e-01,1.125067371743380567e-07,3.986212707316030200e-05,3.093353275273482709e-06,4.649501011635149857e-07,2.826543334951737386e-05,1.724059394104368456e-11,0.000000000000000000e+00
2.375000000000000000e+01,2.321538153879318088e+03,1.318799224590326644e-04,8.384388309707178520e-04,1.390616921930864450e-03,1.315482403433805916e-02,7.659910981141596596e-03,2.316213868767151018e-01,7.451301578896616373e-01,1.126682436750668970e-07,4.089092240572028290e-05,3.060163109790962598e-06,4.553423081959706619e-07,2.826542987246554326e-05,1.684758957934605931e-11,0.000000000000000000e+00
2.388888888888888928e+01,2.323363481237261567e+03,1.294881561274824474e-04,8.251855845537377524e-04,1.378175813962474825e-03,1.306878839737036363e-02,7.612022638225248231e-03,2.317828684306139364e-01,7.451297033324223440e-01,1.128057070148208733e-07,4.191470377891739205e-05,3.028463886722763859e-06,4.462303011732856028e-07,2.826542657462363783e-05,1.648039458242587181e-11,0.000000000000000000e+00
2.402777777777777501e+01,2.325117853657636260e+03,1.272064148281927803e-04,8.125169247136183924e-04,1.366172210172270562e-03,1.298596873408996814e-02,7.565673530799226811e-03,2.319384646522244242e-01,7.451292499419835957e-01,1.129210620357425891e-07,4.293348511948518869e-05,2.998165712422548390e-06,4.375797184746410142e-07,2.826542344380663461e-05,1.613684703983267331e-11,0.000000000000000000e+00
2.416666666666666785e+01,2.326804964405918781e+03,1.250279871953063437e-04,8.003986455443542081e-04,1.354586053657883763e-03,1.290620402646127166e-02,7.520802056826689230e-03,2.320884591536715724e-01,7.451287977900100667e-01,1.130160891608742839e-07,4.394728930669487040e-05,2.969185715242776419e-06,4.293592422523728094e-07,2.826542046887007707e-05,1.581500372574538070e-11,0.000000000000000000e+00
2.430555555555555713e+01,2.328428249665385010e+03,1.229466870919584953e-04,7.887991227026216849e-04,1.343398517397137058e-03,1.282934409901815773e-02,7.477349793656413481e-03,2.322331171829854768e-01,7.451283469369143209e-01,1.130924277407809672e-07,4.495614701464543343e-05,2.941447371710970138e-06,4.215402715099401238e-07,2.826541763960383345e-05,1.551311435439489421e-11,0.000000000000000000e+00
2.444444444444444642e+01,2.329990911208535181e+03,1.209568033623048739e-04,7.776890740834567365e-04,1.332591907529474687e-03,1.275524868680400457e-02,7.435261293896231437e-03,2.323726871471418487e-01,7.451278974331920768e-01,1.131515881241976823e-07,4.596009568549633772e-05,2.914879908947082146e-06,4.140966361705908030e-07,2.826541494663839120e-05,1.522959927865906983e-11,0.000000000000000000e+00
2.458333333333333215e+01,2.331495936666782200e+03,1.190530552390791394e-04,7.670413466735693988e-04,1.322149575854568134e-03,1.268378660006315092e-02,7.394483896368039995e-03,2.325074019821690152e-01,7.451274493205920502e-01,1.131949625868757739e-07,4.695917861828292705e-05,2.889417773427809888e-06,4.070043462926272985e-07,2.826541238136200701e-05,1.496303011771534627e-11,0.000000000000000000e+00
2.472222222222222143e+01,2.332946117693205906e+03,1.172305526779377719e-04,7.568307262986713815e-04,1.312055840526309483e-03,1.261483497400948429e-02,7.354967550979912318e-03,2.326374803881980091e-01,7.451270026331417995e-01,1.132238352375922576e-07,4.795344415988888107e-05,2.865000157648161184e-06,4.002413715168680140e-07,2.826540993584729275e-05,1.471211288418122259e-11,0.000000000000000000e+00
2.486111111111111072e+01,2.334344066272240070e+03,1.154847609952023809e-04,7.470337674439536842e-04,1.302295914048762215e-03,1.254827859359389751e-02,7.316664656430103483e-03,2.327631279449609292e-01,7.451265573980516699e-01,1.132393910068793911e-07,4.894294498642086079e-05,2.841570577440518042e-06,3.937874465984233055e-07,2.826540760278603459e-05,1.447567325056611436e-11,0.000000000000000000e+00
2.500000000000000000e+01,2.335692229395556296e+03,1.138114692741536735e-04,7.376286407171667604e-04,1.292855837791009833e-03,1.248400928454680703e-02,7.279529909734381438e-03,2.328845381212218957e-01,7.451261136365092685e-01,1.132427238122027056e-07,4.992773746467813552e-05,2.819076493729538041e-06,3.876238995104583522e-07,2.826540537543120176e-05,1.425264365204302810e-11,0.000000000000000000e+00
2.513888888888888928e+01,2.336992902294036412e+03,1.122067620796847470e-04,7.285949958548524090e-04,1.283722422333029604e-03,1.242192536312290360e-02,7.243520166642186849e-03,2.330018931898986123e-01,7.451256713643824581e-01,1.132348439829188372e-07,5.090788108466490273e-05,2.797468973360385734e-06,3.817334991354833480e-07,2.826540324754521654e-05,1.404205196983971640e-11,0.000000000000000000e+00
2.527777777777777857e+01,2.338248240390736100e+03,1.106669940842133705e-04,7.199138384530262775e-04,1.274883193037116766e-03,1.236193113795777850e-02,7.208594312079702818e-03,2.331153650591515636e-01,7.451252305928400821e-01,1.132166850191451774e-07,5.188343795518405861e-05,2.776702384367632834e-06,3.761003200011451180e-07,2.826540121335378416e-05,1.384301157879330984e-11,0.000000000000000000e+00
2.541666666666666785e+01,2.339460270118418066e+03,1.091887672613274963e-04,7.115674188430218695e-04,1.266326340310694465e-03,1.230393645828601126e-02,7.174713139825056145e-03,2.332251160284454783e-01,7.451247913289018587e-01,1.131891097505837212e-07,5.285447235550010434e-05,2.756734121668097458e-06,3.707096218858548136e-07,2.826539926750454071e-05,1.365471257529023695e-11,0.000000000000000000e+00
2.555555555555555713e+01,2.340630898726958094e+03,1.077689103491684598e-04,7.035391317376471455e-04,1.258040674088358683e-03,1.224785630349050324e-02,7.141839240685851978e-03,2.333312994774909555e-01,7.451243535759255465e-01,1.131529159541758423e-07,5.382105033688722450e-05,2.737524359689793987e-06,3.655477424304037540e-07,2.826539740503000386e-05,1.347641402911414941e-11,0.000000000000000000e+00
2.569444444444444287e+01,2.341761923190272682e+03,1.064044603244539491e-04,6.958134254479866150e-04,1.250015582114949930e-03,1.219361040957315546e-02,7.109936898507496564e-03,2.334340604950271847e-01,7.451239173340402644e-01,1.131088414831519105e-07,5.478323936860029283e-05,2.719035828899087867e-06,3.606020011525763018e-07,2.826539562131427774e-05,1.330743712559964298e-11,0.000000000000000000e+00
2.583333333333333215e+01,2.342855038308904113e+03,1.050926456612755866e-04,6.883757196216060874e-04,1.242240991658612138e-03,1.214112292867204450e-02,7.078971993396512494e-03,2.335335364535845448e-01,7.451234826005311840e-01,1.130575689544458440e-07,5.574110802343924061e-05,2.701233613572935976e-06,3.558606134831770392e-07,2.826539391206310520e-05,1.314715908371653058e-11,0.000000000000000000e+00
2.597222222222222143e+01,2.343911844092774118e+03,1.038308711773566404e-04,6.812123305824139240e-04,1.234707334323902582e-03,1.209032211821159733e-02,7.048911911594508799e-03,2.336298575356540452e-01,7.451230493701814783e-01,1.129997300364900000e-07,5.669472569863007069e-05,2.684084968496260887e-06,3.513126136289811925e-07,2.826539227327689492e-05,1.299500775192084979e-11,0.000000000000000000e+00
2.611111111111111427e+01,2.344933852498533724e+03,1.026167042949882368e-04,6.743104034641761446e-04,1.227405513671152911e-03,1.204114005667413119e-02,7.019725461484579813e-03,2.337231472160702095e-01,7.451226176355780773e-01,1.129359093750182262e-07,5.764416236823174667e-05,2.667559152548614915e-06,3.469477852276234073e-07,2.826539070122636074e-05,1.285045679730674832e-11,0.000000000000000000e+00
2.625000000000000000e+01,2.345922493587210283e+03,1.014478625650195795e-04,6.676578504266845798e-04,1.220326875379945924e-03,1.199351238332875720e-02,6.991382795255414451e-03,2.338135227048717679e-01,7.451221873873832280e-01,1.128666481906250636e-07,5.858948836370434578e-05,2.651627277391724684e-06,3.427565988954873355e-07,2.826538919243049201e-05,1.271302141521376097e-11,0.000000000000000000e+00
2.638888888888888928e+01,2.346879121160258364e+03,1.003222023205709203e-04,6.612432943270834824e-04,1.213463179722426956e-03,1.194737805955662507e-02,6.963855335788681281e-03,2.339010953544334026e-01,7.451217586145769678e-01,1.127924475783610334e-07,5.953077417964899810e-05,2.636262169682406115e-06,3.387301558855219617e-07,2.826538774363664155e-05,1.258225449630857828e-11,0.000000000000000000e+00
2.652777777777777857e+01,2.347805017925506490e+03,9.923770834298081356e-05,6.550560172920821518e-04,1.206806576136769523e-03,1.190267914967735839e-02,6.937115708370010861e-03,2.339859710342450938e-01,7.451213313046743947e-01,1.127137715365733649e-07,6.046809030206020649e-05,2.621438245420945027e-06,3.348601371719181905e-07,2.826538635180244659e-05,1.245774319657837307e-11,0.000000000000000000e+00
2.666666666666666430e+01,2.348701400238722272e+03,9.819248443624396534e-05,6.490859137001933968e-04,1.200349579712767017e-03,1.185936061941173132e-02,6.911137676858782920e-03,2.340682504763535732e-01,7.451209054439189572e-01,1.126310497494773737e-07,6.140150705672331368e-05,2.607131395205804500e-06,3.311387573640622021e-07,2.826538501407942341e-05,1.233910586284906048e-11,0.000000000000000000e+00
2.680555555555555358e+01,2.349569422461461272e+03,9.718474481819142639e-05,6.433234471384360930e-04,1.194085049420697897e-03,1.181737015031939300e-02,6.885896083981171700e-03,2.341480295941594236e-01,7.451204810174553161e-01,1.125446801454942242e-07,6.233109447564639182e-05,2.593318879305525413e-06,3.275587229258048665e-07,2.826538372779803250e-05,1.222598927260134917e-11,0.000000000000000000e+00
2.694444444444444287e+01,2.350410180971442514e+03,9.621280624708472627e-05,6.377596109467591158e-04,1.188006167931614275e-03,1.177665796872854817e-02,6.861366795438403332e-03,2.342253997769819795e-01,7.451200580094847759e-01,1.124550312512338004e-07,6.325692217964352568e-05,2.579979231581900214e-06,3.241131942401870986e-07,2.826538249045412596e-05,1.211806615213173903e-11,0.000000000000000000e+00
2.708333333333333570e+01,2.351224717857794076e+03,9.527508081141497184e-05,6.323858920055970556e-04,1.182106422892317777e-03,1.173717668783128172e-02,6.837526647548679629e-03,2.343004481625549640e-01,7.451196364034031738e-01,1.123624443590544802e-07,6.417905927538856276e-05,2.567092171405182479e-06,3.207957511144998023e-07,2.826538129969655041e-05,1.201503294164583734e-11,0.000000000000000000e+00
2.722222222222222143e+01,2.352014024330097982e+03,9.437006931869808594e-05,6.271942374594016148e-04,1.176379589531646556e-03,1.169888116175670824e-02,6.814353398163368151e-03,2.343732578893945317e-01,7.451192161819250037e-01,1.122672355243891782e-07,6.509757426543597556e-05,2.554638522796344216e-06,3.176003613686864669e-07,2.826538015331584751e-05,1.191660777978991856e-11,0.000000000000000000e+00
2.736111111111111072e+01,2.352779043867138626e+03,9.349635522606499437e-05,6.221770241019760738e-04,1.170819714486625055e-03,1.166172835055601445e-02,6.791825680618824787e-03,2.344439083307891247e-01,7.451187973271944376e-01,1.121696974074992698e-07,6.601253496986479816e-05,2.542600140113547832e-06,3.145213521915698625e-07,2.826537904923393034e-05,1.182252868350363576e-11,0.000000000000000000e+00
2.750000000000000000e+01,2.353520675128583662e+03,9.265259906156805868e-05,6.173270301780795248e-04,1.165421100747799244e-03,1.162567719514219847e-02,6.769922960506339661e-03,2.345124753119830485e-01,7.451183798208843578e-01,1.120701009729084381e-07,6.692400845834171842e-05,2.530959839673608985e-06,3.115533839857186545e-07,2.826537798549463051e-05,1.173255190200571832e-11,0.000000000000000000e+00
2.763888888888888928e+01,2.354239774650490290e+03,9.183753329062580636e-05,6.126374093815365601e-04,1.160178293632315501e-03,1.159068850132201345e-02,6.748625495057301860e-03,2.345790313119769377e-01,7.451179636442851750e-01,1.119686970585321084e-07,6.783206099152499211e-05,2.519701336762215269e-06,3.086914264531963804e-07,2.826537696025504490e-05,1.164645042626385297e-11,0.000000000000000000e+00
2.777777777777777501e+01,2.354937159343401618e+03,9.104995758670041996e-05,6.081016668525412831e-04,1.155086067702186569e-03,1.155672483214446010e-02,6.727914294960049210e-03,2.346436456512253355e-01,7.451175487783844309e-01,1.118657178253972738e-07,6.873675797084228742e-05,2.508809187543848508e-06,3.059307367024183870e-07,2.826537597177759722e-05,1.156401263750387259e-11,0.000000000000000000e+00
2.791666666666666430e+01,2.355613608809973357e+03,9.028873446963407831e-05,6.037136369969522270e-04,1.150139414552442830e-03,1.152375040786408032e-02,6.707771088436975150e-03,2.347063846663948183e-01,7.451171352039376305e-01,1.117613780978469419e-07,6.963816389577467784e-05,2.498268735432618749e-06,3.032668391802675735e-07,2.826537501842274339e-05,1.148504108023765424e-11,0.000000000000000000e+00
2.805555555555555713e+01,2.356269867497393534e+03,8.955278527874857488e-05,5.994674629679968506e-04,1.145333531400914923e-03,1.149173101288604448e-02,6.688178287425102300e-03,2.347673118732328257e-01,7.451167229015315252e-01,1.116558766032151264e-07,7.053634232786759465e-05,2.488066061529232931e-06,3.006955072552082143e-07,2.826537409864227660e-05,1.140935134696180400e-11,0.000000000000000000e+00
2.819444444444444642e+01,2.356906646698400436e+03,8.884108645114672284e-05,5.953575776666916340e-04,1.140663810417461748e-03,1.146063390911968016e-02,6.669118955715356602e-03,2.348264881185019304e-01,7.451163118516415107e-01,1.115493971191453875e-07,7.143135586076931995e-05,2.478187938768352397e-06,2.982127462955977995e-07,2.826537321097317103e-05,1.133677106314592928e-11,0.000000000000000000e+00
2.833333333333333215e+01,2.357524626413383430e+03,8.815266607859448039e-05,5.913786861313502377e-04,1.136125828735985418e-03,1.143042775522046077e-02,6.650576778917422806e-03,2.348839717218455803e-01,7.451159020346811435e-01,1.114421095360052925e-07,7.232326609566720743e-05,2.468621789457052748e-06,2.958147781040601889e-07,2.826537235403187969e-05,1.126713896240844892e-11,0.000000000000000000e+00
2.847222222222222143e+01,2.358124457084878486e+03,8.748660071899605364e-05,5.875257491988059499e-04,1.131715339097535142e-03,1.140108253124993802e-02,6.632536036126129506e-03,2.349398186083731244e-01,7.451154934310482147e-01,1.113341708411600352e-07,7.321213362155635476e-05,2.459355645914300121e-06,2.934980265833703980e-07,2.826537152650912343e-05,1.120030404290558386e-11,0.000000000000000000e+00
2.861111111111111072e+01,2.358706761214719791e+03,8.684201244078319196e-05,5.837939683315789691e-04,1.127428261077297132e-03,1.137256946832444771e-02,6.614981573176329128e-03,2.349940824326821054e-01,7.451150860211642746e-01,1.112257260313036162e-07,7.409801799983081391e-05,2.450378113951013004e-06,2.912591045219531977e-07,2.826537072716504590e-05,1.113612479694276666e-11,0.000000000000000000e+00
2.875000000000000000e+01,2.359272134873171126e+03,8.621806608064032915e-05,5.801787715147554980e-04,1.123260672852313419e-03,1.134486098286369496e-02,6.597898777380649046e-03,2.350468146949705739e-01,7.451146797855104920e-01,1.111169089584822987e-07,7.498097775273941299e-05,2.441678338953797470e-06,2.890948013988936511e-07,2.826536995482475820e-05,1.107446850668809423e-11,0.000000000000000000e+00
