#time,T,H,O,H2,O2,OH,H2O,N2,N,NO,HO2,H2O2,AR,OH*,HE
0.00043800000000000414,2122.728308459287,3.170541832209889e-06,0.00036199380561638395,3.163020057960648e-05,0.12495732417643622,0.0030245538386733067,0.11460658613656267,0.7569656961962641,1.4145199385656772e-09,1.4053139822036586e-05,5.847800344225028e-06,4.3194640414561775e-07,2.8710802273558637e-05,6.712846557821319e-13,0.0
0.00043900000000000417,2122.7799270555643,3.156100248546475e-06,0.00036090075293588426,3.153446119599107e-05,0.12495959594491209,0.003020165835693253,0.11460989706498172,0.756965682388427,1.4107548029804939e-09,1.408272723807274e-05,5.841872619299478e-06,4.3063805149546215e-07,2.8710802273558637e-05,6.679914538826593e-13,0.0
0.0004400000000000042,2122.8310666708794,3.141826513920609e-06,0.0003598186993688877,3.143968650718297e-05,0.1249618483232466,0.003015814740525791,0.11461317829821877,0.756965668616318,1.4070250914000413e-09,1.411223804082649e-05,5.836018233293995e-06,4.2934306296330563e-07,2.8710802273558637e-05,6.647443652306157e-13,0.0
0.0004410000000000042,2122.881732843252,3.1277181454880403e-06,0.00035874750589361614,3.134586431139418e-05,0.12496408150946396,0.0030115001809994817,0.11461643016499541,0.7569656548796058,1.403330396752854e-09,1.4141672941444146e-05,5.830236111281563e-06,4.280612663651724e-07,2.8710802273558637e-05,6.615425553343335e-13,0.0
0.00044200000000000424,2122.9319310280007,3.1137727062680216e-06,0.000357687035716694,3.1252982602288745e-05,0.12496629569900755,0.003007221789730392,0.11461965298933269,0.7569656411779622,1.3996703177941554e-09,1.4171032643049041e-05,5.824525203965128e-06,4.2679249235039716e-07,2.8710802273558637e-05,6.583852083300231e-13,0.0
0.00044300000000000426,2122.981666599318,3.099987804099112e-06,0.0003566371542294714,3.116102956530679e-05,0.12496849108479274,0.0030029792040454873,0.11462284709063793,0.7569656275110632,1.3960444590080678e-09,1.4200317840852656e-05,5.81888447290628e-06,4.2553657431356185e-07,2.8710802273558637e-05,6.552715265112278e-13,0.0
0.0004440000000000043,2123.0309448518633,3.086361090615427e-06,0.00035559772896251554,3.1069993573604735e-05,0.12497066785724537,0.00299877206589993,0.11462601278379189,0.7569656138785884,1.392452430498757e-09,1.4229529222268939e-05,5.8133128983933366e-06,4.242933483541595e-07,2.8710802273558637e-05,6.522007298098523e-13,0.0
0.0004450000000000043,2123.0797710022166,3.072890260315733e-06,0.00035456862954496145,3.097986318460005e-05,0.12497282620434795,0.0029946000218039623,0.11462915037922902,0.7569656002802209,1.3888938478941137e-09,1.42586674670188e-05,5.807809471038121e-06,4.230626532068698e-07,2.8710802273558637e-05,6.491720553681369e-13,0.0
0.00044600000000000434,2123.128150190276,3.0595730496568947e-06,0.0003535497276648848,3.089062713628589e-05,0.12497496631166657,0.0029904627227487763,0.11463226018301348,0.7569655867156473,1.3853683322547404e-09,1.428773324723694e-05,5.802373207104795e-06,4.218443302239778e-07,2.8710802273558637e-05,6.461847570818813e-13,0.0
0.00044700000000000436,2123.1760874807755,3.046407236060793e-06,0.0003525408970267657,3.0802274343626735e-05,0.12497708836239983,0.0029863598241313227,0.11463534249692305,0.7569655731845576,1.3818755099758706e-09,1.4316727227580347e-05,5.79700313814754e-06,4.2063822329898045e-07,2.8710802273558637e-05,6.43238105144158e-13,0.0
0.0004480000000000044,2123.2235878645365,3.0333906371011373e-06,0.00035154201331646256,3.071479389538454e-05,0.12497919253740851,0.002982290985689371,0.11463839761851748,0.7569655596866454,1.3784150127083318e-09,1.4345650065326293e-05,5.791698316800449e-06,4.1944417883427374e-07,2.8710802273558637e-05,6.403313856635527e-13,0.0
0.0004490000000000044,2123.270656259725,3.0205211097058393e-06,0.0003505529541654505,3.062817505135995e-05,0.12498127901526639,0.0029782558714406054,0.11464142584120814,0.7569655462216077,1.374986477267744e-09,1.437450241046073e-05,5.786457796626054e-06,4.182620456524871e-07,2.8710802273558637e-05,6.374639003055422e-13,0.0
0.00045000000000000443,2123.317297513614,3.007796548994223e-06,0.0003495735991015334,3.054240723754532e-05,0.12498334797228568,0.0029742541495879414,0.1146444274543541,0.7569655327891447,1.371589545529267e-09,1.4403284905811724e-05,5.781280660518715e-06,4.170916749947462e-07,2.8710802273558637e-05,6.346349657021433e-13,0.0
0.00045100000000000446,2123.3635164039115,2.9952148874174725e-06,0.0003486038295113424,3.0457480042935148e-05,0.12498539958255794,0.00297028549245256,0.11464740274333536,0.7569655193889601,1.3682238643389427e-09,1.4431998187147643e-05,5.776166015077465e-06,4.159329204608394e-07,2.8710802273558637e-05,6.318439130528383e-13,0.0
0.0004520000000000045,2123.4093176392744,2.9827740947364802e-06,0.0003476435286283689,3.0373383218793116e-05,0.12498743401799904,0.00296634957643851,0.11465035198958672,0.7569655060207606,1.3648890854485695e-09,1.4460642883220026e-05,5.771112959975726e-06,4.1478563793575576e-07,2.8710802273558637e-05,6.290900882552368e-13,0.0
0.0004530000000000045,2123.454705861452,2.9704721764144944e-06,0.0003466925814709393,3.0290106672825314e-05,0.12498945144837949,0.002962446081927772,0.11465327547071158,0.7569654926842563,1.3615848653996521e-09,1.4489219615919708e-05,5.766120618038793e-06,4.1364968557025384e-07,2.8710802273558637e-05,6.263728510329188e-13,0.0
0.00045400000000000453,2123.4996856459734,2.958307173077899e-06,0.00034575087482304937,3.020764046776802e-05,0.12499145204134753,0.002958574693247449,0.11465617346051829,0.7569654793791604,1.3583108654871925e-09,1.4517729000337684e-05,5.761188129899754e-06,4.1252492373618e-07,2.8710802273558637e-05,6.236915746449497e-13,0.0
0.00045500000000000455,2123.5442615031893,2.946277159930935e-06,0.0003448182972058053,3.0125974818985093e-05,0.1249934359624671,0.002954735098613197,0.11465904622907926,0.7569654661051891,1.3550667516823238e-09,1.4546171644845528e-05,5.756314644959793e-06,4.1141121497221813e-07,2.8710802273558637e-05,6.210456456491263e-13,0.0
0.0004560000000000046,2123.5884378798264,2.9343802458497113e-06,0.00034389473883156757,3.0045100090248035e-05,0.1249954033752534,0.002950926990051058,0.11466189404281583,0.7569654528620621,1.351852194516758e-09,1.457454815121235e-05,5.7514993300851884e-06,4.1030842395987676e-07,2.8710802273558637e-05,6.184344635707258e-13,0.0
0.0004570000000000046,2123.632219159634,2.9226145727965368e-06,0.0003429800915839199,2.9965006792224774e-05,0.12499735444118652,0.0029471500633713346,0.1146647171645301,0.7569654396495017,1.3486668690527121e-09,1.4602859114667087e-05,5.746741372423078e-06,4.0921641749817574e-07,2.8710802273558637e-05,6.158574405960832e-13,0.0
0.00045800000000000463,2123.6756096653944,2.9109783147106294e-06,0.00034207424896910796,2.9885685578080806e-05,0.12499928931978768,0.002943404018045986,0.11466751585352425,0.7569654264672334,1.3455104547497116e-09,1.4631105124026698e-05,5.742039960487831e-06,4.081350643837153e-07,2.8710802273558637e-05,6.133140009465078e-13,0.0
0.00045900000000000465,2123.718613659481,2.8994696771283267e-06,0.00034117710609541546,2.9807127241646562e-05,0.12500120816862154,0.002939688557189246,0.11467029036562691,0.7569654133149858,1.342382635419479e-09,1.465928676175922e-05,5.737394297715771e-06,4.0706423543045315e-07,2.8710802273558637e-05,6.108035808211144e-13,0.0
0.0004600000000000047,2123.7612353434783,2.888086898190842e-06,0.0003402885596867395,2.9729322717332857e-05,0.12500311114328208,0.0029360033875504843,0.11467304095318451,0.7569654001924899,1.3392830991859475e-09,1.4687404603991566e-05,5.732803617799443e-06,4.0600380356197596e-07,2.8710802273558637e-05,6.083256292313479e-13,0.0
0.0004610000000000047,2123.803478862752,2.8768282442870943e-06,0.00033940850795199186,2.965226307118606e-05,0.12500499839753648,0.002932348219322517,0.11467576786529247,0.75696538709948,1.3362115383114906e-09,1.4715459220778327e-05,5.728267145315192e-06,4.049536434691778e-07,2.8710802273558637e-05,6.058796052065044e-13,0.0
0.0004620000000000047,2123.845348305324,2.8656920117851765e-06,0.0003385368506188264,2.9575939502122597e-05,0.1250068700832841,0.0029287227661674476,0.1146784713477481,0.7569653740356934,1.3331676491816993e-09,1.4743451176071583e-05,5.723784121255688e-06,4.039136317702494e-07,2.8710802273558637e-05,6.034649791284793e-13,0.0
0.00046300000000000475,2123.8868477007027,2.854676527759268e-06,0.0003376734889677152,2.950034334514029e-05,0.1250087263505245,0.0029251267452681117,0.11468115164298616,0.7569653610008698,1.3301511323958373e-09,1.477138102767631e-05,5.7193538098673e-06,4.028836470613817e-07,2.8710802273558637e-05,6.010812332050634e-13,0.0
0.0004640000000000048,2123.9279810247435,2.8437801466445133e-06,0.00033681832569417276,2.942546605947309e-05,0.12501056734749771,0.0029215598770953085,0.11468380899034308,0.7569653479947518,1.327161692453832e-09,1.479924932754952e-05,5.714975480097541e-06,4.018635696911105e-07,2.8710802273558637e-05,5.987278595881297e-13,0.0
0.0004650000000000048,2123.968752199966,2.8330012501090037e-06,0.0003359712649005114,2.935129922781034e-05,0.12501239322069305,0.002918021885385601,0.11468644362607604,0.7569653350170849,1.32419903773206e-09,1.4827056621842317e-05,5.710648408916797e-06,4.00853281759e-07,2.8710802273558637e-05,5.964043603934167e-13,0.0
0.0004660000000000048,2124.0091650941317,2.8223382479052724e-06,0.00033513221213249096,2.9277834559828065e-05,0.1250142041148046,0.0029145124972182945,0.11468905578328034,0.7569653220676171,1.321262880580035e-09,1.48548034508442e-05,5.706371890422233e-06,3.99852667186513e-07,2.8710802273558637e-05,5.941102481526257e-13,0.0
0.00046700000000000485,2124.0492235208953,2.811789577355849e-06,0.0003343010743587208,2.920506389063331e-05,0.1250160001727478,0.002911031442988543,0.11469164569192226,0.7569653091460992,1.3183529372808743e-09,1.4882490349044562e-05,5.702145236016314e-06,3.988616116910282e-07,2.8710802273558637e-05,5.918450455186288e-13,0.0
0.00046800000000000487,2124.0889312454574,2.801353700216779e-06,0.00033347775982490476,2.913297916680523e-05,0.1250177815358326,0.0029075784560829757,0.1146942135791676,0.7569652962522845,1.3154689276580525e-09,1.4910117845473639e-05,5.697967759908036e-06,3.978800025630811e-07,2.8710802273558637e-05,5.896082839472181e-13,0.0
0.0004690000000000049,2124.128291981443,2.7910291043528046e-06,0.0003326621781309433,2.9061572454152025e-05,0.12501954834366583,0.0029041532730643923,0.1146967596691964,0.7569652833859288,1.3126105752898628e-09,1.4937686463551233e-05,5.693838790748625e-06,3.969077287967912e-07,2.8710802273558637e-05,5.873995044164496e-13,0.0
0.0004700000000000049,2124.1673093900276,2.780814305534848e-06,0.00033185424026377624,2.8990835939608996e-05,0.12502130073415935,0.0029007556336647718,0.11469928418317661,0.756965270546791,1.3097776074343545e-09,1.4965196721039073e-05,5.689757660351951e-06,3.959446811426414e-07,2.8710802273558637e-05,5.852182591436609e-13,0.0
0.00047100000000000494,2124.2059870863995,2.770707841215938e-06,0.00033105385840602426,2.892076191585241e-05,0.12502303884365729,0.00289738528053346,0.11470178733958673,0.7569652577346319,1.3069697548411246e-09,1.4992649130471046e-05,5.685723718429249e-06,3.9499075182708865e-07,2.8710802273558637e-05,5.830641071143071e-13,0.0
0.00047200000000000497,2124.2443286368784,2.760708273876963e-06,0.00033026094602405713,2.8851342788068362e-05,0.12502476280689429,0.0028940419593264173,0.11470426935408098,0.756965244949215,1.3041867517711035e-09,1.5020044198985516e-05,5.681736321933318e-06,3.9404583469038727e-07,2.8710802273558637e-05,5.809366167669383e-13,0.0
0.000473000000000005,2124.2823375592807,2.7508141902630025e-06,0.0003294754178674868,2.878257107334267e-05,0.1250264727569927,0.002890725418685976,0.11470673043951168,0.7569652321903064,1.3014283360934706e-09,1.5047382428359581e-05,5.677794837398254e-06,3.931098251511691e-07,2.8710802273558637e-05,5.788353646823129e-13,0.0
0.000474000000000005,2124.3200173254436,2.7410242000483823e-06,0.00032869718988629205,2.8714439394264564e-05,0.12502816882554005,0.002887435410122944,0.11470917080606097,0.7569652194576746,1.2986942490221177e-09,1.5074664315193626e-05,5.673898640419535e-06,3.92182620132794e-07,2.8710802273558637e-05,5.767599357751223e-13,0.0
0.00047500000000000504,2124.357371362147,2.7313369352876493e-06,0.0003279261792051625,2.8646940476678705e-05,0.12502985114261597,0.002884171687967049,0.11471159066129212,0.7569652067510904,1.2959842350507728e-09,1.5101890350986987e-05,5.670047115331655e-06,3.912641180309667e-07,2.8710802273558637e-05,5.74709923066582e-13,0.0
0.00047600000000000506,2124.394403050491,2.7217510506911683e-06,0.00032716230414274727,2.8580067151404775e-05,0.12503151983677177,0.002880934009396407,0.11471399021011497,0.7569651940703269,1.2932980420239673e-09,1.5129061022114521e-05,5.666239659465201e-06,3.903542187362941e-07,2.8710802273558637e-05,5.726849278054513e-13,0.0
0.0004770000000000051,2124.4311157262714,2.7122652234202313e-06,0.00032640548419345653,2.8513812353358257e-05,0.12503317503504174,0.002877722134426425,0.11471636965480013,0.7569651814151599,1.2906354210747199e-09,1.5156176809872221e-05,5.6624756879954255e-06,3.894528236335106e-07,2.8710802273558637e-05,5.706845599736992e-13,0.0
0.0004780000000000051,2124.467512683575,2.702878150959256e-06,0.0003256556399477427,2.84481691125179e-05,0.12503481686304938,0.002874535825693442,0.11471872919519843,0.7569651687853669,1.2879961264526906e-09,1.5183238190710611e-05,5.658754615632108e-06,3.885598354393548e-07,2.8710802273558637e-05,5.687084357298364e-13,0.0
0.00047900000000000514,2124.503597173309,2.693588551978848e-06,0.0003249126931166214,2.838313055774675e-05,0.12503644544496362,0.0028713748485517387,0.11472106902864357,0.7569651561807282,1.285379915562919e-09,1.521024563616837e-05,5.655075871292688e-06,3.87675158283352e-07,2.8710802273558637e-05,5.667561791122108e-13,0.0
0.00048000000000000516,2124.5393724021046,2.6843951675230907e-06,0.00032417656656672243,2.8318689919512954e-05,0.1250380609034865,0.002868238971110695,0.11472338934990092,0.7569651436010264,1.2827865489798522e-09,1.5237199612821486e-05,5.651438885775096e-06,3.8679869773541966e-07,2.8710802273558637e-05,5.648274211074157e-13,0.0
0.0004810000000000052,2124.574841537605,2.6752967568924666e-06,0.0003234471841726407,2.82548405168477e-05,0.12503966335997252,0.0028651279639808087,0.11472569035145125,0.7569651310460459,1.2802157902219805e-09,1.5264100582628603e-05,5.647843107172954e-06,3.8593036062692963e-07,2.8710802273558637e-05,5.629217998977427e-13,0.0
0.0004820000000000052,2124.6100077061615,2.666292099680091e-06,0.00032272447088138226,2.819157576308789e-05,0.12504125293438575,0.002862041600376228,0.11472797222336975,0.7569651185155735,1.2776674058136944e-09,1.5290949002807156e-05,5.644287990227879e-06,3.850700551272831e-07,2.8710802273558637e-05,5.610389603606684e-13,0.0
0.00048300000000000524,2124.644873993092,2.6573799955276707e-06,0.00032200835271821486,2.8128889165282356e-05,0.12504282974530656,0.002858979656084381,0.1147302351533516,0.7569651060093981,1.2751411653491574e-09,1.531774532585362e-05,5.640772989234319e-06,3.8421769072375833e-07,2.8710802273558637e-05,5.591785547885785e-13,0.0
0.00048400000000000526,2124.679443444533,2.648559262975505e-06,0.00032129875672336596,2.806677431964786e-05,0.12504439390998207,0.002855941909384608,0.11473247932680364,0.7569650935273112,1.2726368413082544e-09,1.5344489999689293e-05,5.637297566358636e-06,3.8337317816760756e-07,2.8710802273558637e-05,5.573402419305082e-13,0.0
0.0004850000000000053,2124.7137190686226,2.639828738742236e-06,0.0003205956109144297,2.800522490867734e-05,0.12504594554435933,0.0028529281409912606,0.114734704926906,0.7569650810691058,1.2701542089516833e-09,1.5371183467757035e-05,5.633861194811656e-06,3.8253642943688684e-07,2.8710802273558637e-05,5.555236864954065e-13,0.0
0.0004860000000000053,2124.7477038347747,2.6311872782559544e-06,0.0003198988443154936,2.7944234702968627e-05,0.12504748476306723,0.002849938134074705,0.11473691213458061,0.7569650686345771,1.2676930464086824e-09,1.53978261689798e-05,5.63046335604198e-06,3.8170735775915406e-07,2.8710802273558637e-05,5.537285597777565e-13,0.0
0.00048700000000000533,2124.7814006738186,2.622633755643364e-06,0.0003192083869463122,2.7883797560885693e-05,0.1250490116794175,0.0028469716742576014,0.114739101128493,0.7569650562235227,1.26525313462998e-09,1.5424418537784908e-05,5.627103551747985e-06,3.808858776233668e-07,2.8710802273558637e-05,5.519545394963181e-13,0.0
0.00048800000000000536,2124.8148124811732,2.614167061626656e-06,0.0003185241697457433,2.78239074208374e-05,0.12505052640550474,0.0028440285494435694,0.11474127208523878,0.756965043835742,1.2628342572314234e-09,1.5450961004335096e-05,5.623781275215932e-06,3.8007190462899874e-07,2.8710802273558637e-05,5.502013090026446e-13,0.0
0.0004890000000000054,2124.847942115571,2.605786104471124e-06,0.0003178461245987489,2.7764558304406453e-05,0.12505202905216412,0.002841108549883962,0.1147434251792657,0.7569650314710364,1.2604362005328287e-09,1.5477453994453967e-05,5.620496033433297e-06,3.7926535556195307e-07,2.8710802273558637e-05,5.484685576183603e-13,0.0
0.0004900000000000054,2124.880792398125,2.5974898104990284e-06,0.0003171741843517255,2.7705744318973592e-05,0.1250535197289477,0.0028382114682402194,0.11474556058281107,0.7569650191292094,1.258058753558175e-09,1.550389792959715e-05,5.617247352797407e-06,3.7846614844775853e-07,2.8710802273558637e-05,5.467559807175829e-13,0.0
0.0004910000000000054,2124.9133661165656,2.589277121594968e-06,0.000316508282717413,2.7647459646824273e-05,0.1250549985442459,0.00283533709933151,0.11474767846616045,0.7569650068100664,1.255701707872868e-09,1.55302932271187e-05,5.614034759687397e-06,3.7767420235524246e-07,2.8710802273558637e-05,5.450632789523948e-13,0.0
0.0004920000000000055,2124.945666023543,2.5811469962216253e-06,0.0003158483543076688,2.7589698549695766e-05,0.12505646560523992,0.002832485240240165,0.11474977899753849,0.7569649945134146,1.2533648576146008e-09,1.5556640300192287e-05,5.610857793305346e-06,3.7688943748830396e-07,2.8710802273558637e-05,5.433901585084184e-13,0.0
0.0004930000000000055,2124.977694837206,2.573098409026384e-06,0.0003151943346258366,2.7532455367482488e-05,0.1250579210179279,0.002829655690273766,0.11475186234314941,0.7569649822390634,1.2510479995034622e-09,1.5582939557854384e-05,5.607715986453984e-06,3.761117751254468e-07,2.8710802273558637e-05,5.417363310597567e-13,0.0
0.0004940000000000055,2125.009455241882,2.5651303504569717e-06,0.0003145461600478118,2.747572451660154e-05,0.12505936488714442,0.002826848250927855,0.11475392866721448,0.7569649699868238,1.2487509327918773e-09,1.5609191405064225e-05,5.604608866749983e-06,3.753411375990235e-07,2.8710802273558637e-05,5.401015136063743e-13,0.0
0.0004950000000000055,2125.040949889135,2.557241826260675e-06,0.000313903767787198,2.7419500487170804e-05,0.1250607973165827,0.0028240627258269476,0.1147559781320277,0.7569649577565091,1.2464734591491439e-09,1.563539624279543e-05,5.6015359757426194e-06,3.7457744829949636e-07,2.8710802273558637e-05,5.38485428190398e-13,0.0
0.0004960000000000056,2125.072181397689,2.549431858242188e-06,0.00031326709590522635,2.736377784252788e-05,0.12506221840879006,0.0028212989206915385,0.11475801089796617,0.7569649455479339,1.2442153826296175e-09,1.5661554468032717e-05,5.59849688609729e-06,3.738206317382355e-07,2.8710802273558637e-05,5.368878023311402e-13,0.0
0.0004970000000000056,2125.103152354287,2.5416994826663665e-06,0.0003126360832843468,2.7308551218449767e-05,0.12506362826521075,0.0028185566433396605,0.11476002712352401,0.7569649333609152,1.2419765097157576e-09,1.568766647385248e-05,5.595491151769018e-06,3.730706133806949e-07,2.8710802273558637e-05,5.353083683162389e-13,0.0
0.0004980000000000056,2125.133865313948,2.534043750156251e-06,0.00031201066961241086,2.7253815322176436e-05,0.12506502698617175,0.0028158357036743857,0.1147620269653185,0.7569649211952711,1.2397566492521953e-09,1.5713732649456938e-05,5.592518345714507e-06,3.723273197021464e-07,2.8710802273558637e-05,5.337468629632113e-13,0.0
0.0004990000000000056,2125.1643228005564,2.526463725370299e-06,0.00031139079536871955,2.7199564931053697e-05,0.12506641467090526,0.002813135913648897,0.1147640105781255,0.7569649090508224,1.2375556124132342e-09,1.5739753380226628e-05,5.589578052476775e-06,3.715906781555245e-07,2.8710802273558637e-05,5.322030275342711e-13,0.0
0.0005000000000000056,2125.1945273074984,2.5189584873534997e-06,0.0003107764018163563,2.7145794890525108e-05,0.12506779141757948,0.0028104570871962595,0.11476597811493282,0.7569648969273908,1.2353732126296711e-09,1.5765729047769155e-05,5.586669863513916e-06,3.708606171794147e-07,2.8710802273558637e-05,5.306766081428269e-13,0.0
0.0005010000000000057,2125.2244812977633,2.511527129680248e-06,0.00031016743099647004,2.7092500114129306e-05,0.12506915732332233,0.0028077990402268107,0.11476792972694608,0.7569648848248001,1.2332092655497908e-09,1.579166002994139e-05,5.58379335576507e-06,3.701370661886521e-07,2.8710802273558637e-05,5.291673561746231e-13,0.0
0.0005020000000000057,2125.2541872048932,2.5041687587520997e-06,0.00030956382569369636,2.7039675581485113e-05,0.1250705124842063,0.0028051615906131405,0.1147698655636198,0.7569648727428759,1.2310635890481837e-09,1.581754670093495e-05,5.58094812912105e-06,3.694199555163585e-07,2.8710802273558637e-05,5.276750267664112e-13,0.0
0.0005030000000000057,2125.283647432968,2.496882494648182e-06,0.00030896552945183515,2.6987316338110042e-05,0.12507185699527495,0.002802544558146464,0.11477178577268057,0.7569648606814453,1.2289360032030684e-09,1.5843389431278468e-05,5.578133784060411e-06,3.6870921641195314e-07,2.8710802273558637e-05,5.261993794635426e-13,0.0
0.0005040000000000057,2125.3128643572345,2.4896674706088126e-06,0.0003083724865522033,2.693541749396024e-05,0.1250731909505576,0.0027999477645118437,0.11477369050015684,0.7569648486403374,1.2268263302502848e-09,1.5869188587896635e-05,5.575349925374278e-06,3.6800478102339557e-07,2.8710802273558637e-05,5.247401779966939e-13,0.0
0.0005050000000000058,2125.3418403247097,2.482522832688776e-06,0.00030778464199060317,2.6883974222007296e-05,0.12507451444308956,0.0027973710332657004,0.11477557989040688,0.7569648366193827,1.2247343945201046e-09,1.5894944534167128e-05,5.572596161512741e-06,3.673065823971076e-07,2.8710802273558637e-05,5.232971903597804e-13,0.0
0.0005060000000000058,2125.370577654091,2.47544773952817e-06,0.00030720194147792644,2.6832981758571144e-05,0.12507582756489688,0.002794814189846765,0.11477745408610811,0.7569648246184133,1.2226600224780245e-09,1.5920657629924925e-05,5.569872118542889e-06,3.6661455449762553e-07,2.8710802273558637e-05,5.218701887088107e-13,0.0
0.0005070000000000058,2125.399078636817,2.4684413622055925e-06,0.0003066243314239714,2.678243540061836e-05,0.12507713040704582,0.0027922770614882105,0.1147793132283347,0.756964812637263,1.2206030426286365e-09,1.5946328231547424e-05,5.567177420206434e-06,3.659286321192612e-07,2.8710802273558637e-05,5.204589490439827e-13,0.0
0.0005080000000000058,2125.4273455370076,2.4615028840913186e-06,0.00030605175892640555,2.6732330505999465e-05,0.12507842305963576,0.002789759477244585,0.11478115745654016,0.7569648006757672,1.2185632854952837e-09,1.5971956691962426e-05,5.564511696383114e-06,3.6524875091966775e-07,2.8710802273558637e-05,5.190632513143451e-13,0.0
0.0005090000000000059,2125.4553805920427,2.454631500533973e-06,0.0003054841717586245,2.668266249205792e-05,0.1250797056118168,0.002787261267952042,0.11478298690859366,0.7569647887337632,1.2165405835936327e-09,1.5997543360701264e-05,5.561874582640423e-06,3.6457484739538216e-07,2.8710802273558637e-05,5.17682879277057e-13,0.0
0.0005100000000000059,2125.483186013039,2.447826418559766e-06,0.0003049215183597496,2.663342683452138e-05,0.12508097815180236,0.00278478226619704,0.11478480172080893,0.7569647768110891,1.214534771417461e-09,1.60230885839439e-05,5.55926572167665e-06,3.639068588671482e-07,2.8710802273558637e-05,5.163176204083336e-13,0.0
0.0005110000000000059,2125.510763985008,2.4410868569208578e-06,0.00030436374783489176,2.6584619067076815e-05,0.12508224076687977,0.0027823223062977734,0.11478660202795948,0.7569647649075854,1.2125456854198655e-09,1.6048592704538142e-05,5.556684755888349e-06,3.63244723459461e-07,2.8710802273558637e-05,5.149672659108334e-13,0.0
0.0005120000000000059,2125.5381166675656,2.4344120455851718e-06,0.0003038108099248118,2.6536234779736977e-05,0.12508349354342826,0.0027798812242828203,0.11478838796330687,0.7569647530230935,1.210573163939199e-09,1.6074056062066555e-05,5.554131335219336e-06,3.625883800957456e-07,2.8710802273558637e-05,5.136316104987967e-13,0.0
0.000513000000000006,2125.565246194972,2.4278012257706987e-06,0.0003032626550134945,2.6488269618737192e-05,0.12508473656692023,0.002777458857872206,0.11479015965861167,0.7569647411574568,1.2086170472316174e-09,1.6099478992857337e-05,5.551605116203463e-06,3.619377684922707e-07,2.8710802273558637e-05,5.123104524512766e-13,0.0
0.000514000000000006,2125.5921546766917,2.421253649641211e-06,0.000302719234110989,2.644071928520285e-05,0.12508596992193982,0.0027750550464493043,0.11479191724416343,0.7569647293105198,1.2066771774162659e-09,1.6124861830036132e-05,5.549105760296748e-06,3.6129282913688886e-07,2.8710802273558637e-05,5.110035934812189e-13,0.0
0.000515000000000006,2125.618844197803,2.4147685800950304e-06,0.0003021804988414412,2.639357953418476e-05,0.12508719369219712,0.0027726696310384695,0.11479366084880337,0.7569647174821287,1.2047533984361469e-09,1.6150204903566475e-05,5.546632932596216e-06,3.6065350327322884e-07,2.8710802273558637e-05,5.097108386485811e-13,0.0
0.000516000000000006,2125.64531681904,2.4083452907470365e-06,0.0003016464014386899,2.6346846174646456e-05,0.12508840796052983,0.002770302454305371,0.11479539059992366,0.7569647056721309,1.20284555604294e-09,1.6175508540263726e-05,5.544186304850809e-06,3.600197329068913e-07,2.8710802273558637e-05,5.084319963574888e-13,0.0
0.0005170000000000061,2125.671574577595,2.401983065480756e-06,0.0003011168947310713,2.6300515067442926e-05,0.12508961280892603,0.0027679533605023204,0.11479710662351901,0.7569646938803757,1.2009534977738493e-09,1.6200773063863793e-05,5.541765553595904e-06,3.593914607719546e-07,2.8710802273558637e-05,5.071668782011439e-13,0.0
0.0005180000000000061,2125.6976194870713,2.3956811985017493e-06,0.00030059193213907655,2.6254582125542536e-05,0.12509080831852668,0.0027656221954754753,0.1147988090441809,0.7569646821067133,1.1990770729256883e-09,1.6225998795028222e-05,5.53937035807919e-06,3.5876863033055623e-07,2.8710802273558637e-05,5.059152989796392e-13,0.0
0.0005190000000000061,2125.7234535380176,2.3894389940403647e-06,0.00030007146766128546,2.6209043312730866e-05,0.12509199456964093,0.002763308806632799,0.11480049798512827,0.7569646703509958,1.1972161325240065e-09,1.6251186051395262e-05,5.5370004021241954e-06,3.5815118575832623e-07,2.8710802273558637e-05,5.046770765870821e-13,0.0
0.0005200000000000061,2125.7490786982767,2.3832557661701663e-06,0.0002995554558653918,2.6163894642780817e-05,0.12509317164175643,0.0027610130429228316,0.11480217356822778,0.7569646586130762,1.1953705293012372e-09,1.6276335147615448e-05,5.5346553747002945e-06,3.5753907193398684e-07,2.8710802273558637e-05,5.034520319460459e-13,0.0
0.0005210000000000062,2125.7744969131104,2.3771308387635154e-06,0.0002990438518872393,2.6119132179113956e-05,0.12509433961354344,0.0027587347548227036,0.11480383591400357,0.7569646468928094,1.193540117698509e-09,1.6301446395368385e-05,5.532334969373282e-06,3.5693223443390444e-07,2.8710802273558637e-05,5.022399890047501e-13,0.0
0.0005220000000000062,2125.79971010583,2.371063545129649e-06,0.0002985366114101855,2.6074752033407134e-05,0.12509549856287658,0.0027564737943079763,0.11480548514166942,0.7569646351900514,1.1917247537970543e-09,1.6326520103422355e-05,5.530038882949157e-06,3.5633061950880664e-07,2.8710802273558637e-05,5.010407745867035e-13,0.0
0.0005230000000000062,2125.824720177799,2.3650532280496452e-06,0.0002980336906669082,2.6030750365533733e-05,0.1250966485668334,0.0027542300148474656,0.11480712136913092,0.7569646235046594,1.189924295330229e-09,1.6351556577642105e-05,5.5277668181469945e-06,3.557341740893965e-07,2.8710802273558637e-05,4.998542184178424e-13,0.0
