# Position_mm,Temperature_K,H,O,H2,O2,OH,H2O,N2,N,NO,HO2,H2O2,AR,OH*,HE
2.109375000000000000e+01,1.530553345203738672e+03,1.333379108646771369e-07,2.836062265687008073e-05,2.867093931772147345e-06,1.262797409253591796e-01,4.108770225833908627e-04,1.162706863254627104e-01,7.569770346963965446e-01,2.564562000607064210e-13,1.236062464143172004e-08,1.218177577868451782e-06,3.584550633163065932e-07,2.871098177997140547e-05,7.299755993373134370e-16,2.574697939320116234e-45
2.114583333333333570e+01,1.530615981792119783e+03,1.276750214605481785e-07,2.755899502273201419e-05,2.782453947692473107e-06,1.262824628965306395e-01,4.051141537686002675e-04,1.162748135539426880e-01,7.569768814915874833e-01,2.494200205015262423e-13,1.239573661627686738e-08,1.186299935659556237e-06,3.491078254584144218e-07,2.871097603512572557e-05,6.797460395708345961e-16,2.412171524662121343e-45
2.119791666666666785e+01,1.530676172095536685e+03,1.223535082894068062e-07,2.679457789031860056e-05,2.701851497065091988e-06,1.262851022182359673e-01,3.995368902817327526e-04,1.162787873382680609e-01,7.569767353270420163e-01,2.427005261899562767e-13,1.242994919570564369e-08,1.155877102839443288e-06,3.401650313942092749e-07,2.871097055402968318e-05,6.338584803763186862e-16,2.251019577445423788e-45
2.125000000000000000e+01,1.530734052384113056e+03,1.173475641205438326e-07,2.606508318846683555e-05,2.625034142649518666e-06,1.262876623392177322e-01,3.941366699739365267e-04,1.162826158768816426e-01,7.569765957932512723e-01,2.362789180186296728e-13,1.246330061774402539e-08,1.126823061626132327e-06,3.316034638793119371e-07,2.871096532135909363e-05,5.918710201516228181e-16,2.091741239296319355e-45
2.130208333333333570e+01,1.530789749323397473e+03,1.126336895154923516e-07,2.536839432572820664e-05,2.551768524270261987e-06,1.262901465373009180e-01,3.889054289537722327e-04,1.162863068119638493e-01,7.569764625090005250e-01,2.301377484004583530e-13,1.249582695999048407e-08,1.099057935744502120e-06,3.234015293202714541e-07,2.871096032284711671e-05,5.533929245227313339e-16,1.934804001789664878e-45
2.135416666666666785e+01,1.530843380780915140e+03,1.081904570718293549e-07,2.470255123246559257e-05,2.481838692035644272e-06,1.262925579283717403e-01,3.838355672929776355e-04,1.162898672744815121e-01,7.569763351191339806e-01,2.242608091474156063e-13,1.252756228828752538e-08,1.072507484288036034e-06,3.155391258204609223e-07,2.871095554520091203e-05,5.180780354525606149e-16,1.780641594815706002e-45
2.140625000000000000e+01,1.530895056554862322e+03,1.039983025495738752e-07,2.406573687775092656e-05,2.415044603289906635e-06,1.262948994749482357e-01,3.789199174169300441e-04,1.162933039250391987e-01,7.569762132925166309e-01,2.186330297430805448e-13,1.255853879352877124e-08,1.047102642305096769e-06,3.079975233217934478e-07,2.871095097602550765e-05,4.856191098434323631e-16,1.629652315544620896e-45
2.145833333333333570e+01,1.530944879033379948e+03,1.000393395148249169e-07,2.345626510000647835e-05,2.351200765557259753e-06,1.262971739943434812e-01,3.741517149472454247e-04,1.162966229909722093e-01,7.569760967201737412e-01,2.132403849582032041e-13,1.258878691766669456e-08,1.022779103381628662e-06,3.007592546171894932e-07,2.871094660375444506e-05,4.557429458266083416e-16,1.482197798973714001e-45
2.151041666666666785e+01,1.530992943791833113e+03,9.629719459210249422e-08,2.287256960952142285e-05,2.290135009827624609e-06,1.262993841664260541e-01,3.695245717857599966e-04,1.162998303000697398e-01,7.569759851135908768e-01,2.080698108719289303e-13,1.261833546988279095e-08,9.994769400077693214e-07,2.938080161438354701e-07,2.871094241758625169e-05,4.282061781192064657e-16,1.338602216286219833e-45
2.156250000000000355e+01,1.531039340134645499e+03,9.275686080708963599e-08,2.231319403770459626e-05,2.231687380359776946e-06,1.263015325409861389e-01,3.650324512487804185e-04,1.163029313112722563e-01,7.569758782031598132e-01,2.031091284620136788e-13,1.264721173377924083e-08,9.771402579717794659e-07,2.871285775861257070e-07,2.871093840742644629e-05,4.027916429826709382e-16,1.199151888310526129e-45
2.161458333333333570e+01,1.531084151587472434e+03,8.940456683546454133e-08,2.177678292253057478e-05,2.175709128774128244e-06,1.263036215447183586e-01,3.606696450781875208e-04,1.163059311426486303e-01,7.569757757367557849e-01,1.983469740166391440e-13,1.267544156637714577e-08,9.557168814281211029e-07,2.807066994224029101e-07,2.871093456383441974e-05,3.793052291793976152e-16,1.064095291798409664e-45
2.166666666666666785e+01,1.531127456344836901e+03,8.622766025987475774e-08,2.126207353239168690e-05,2.122061801605095145e-06,1.263056534878339854e-01,3.564307521719133239e-04,1.163088345969238019e-01,7.569756774784351938e-01,1.937727356997093336e-13,1.270304948962743030e-08,9.351580656437125212e-07,2.745290576421566193e-07,2.871093087797477476e-05,3.575731444931628204e-16,9.336434334147579805e-46
2.171875000000000355e+01,1.531169327677755973e+03,8.321450318312431921e-08,2.076788844174029465e-05,2.070616411708835339e-06,1.263076305703166591e-01,3.523106588907104313e-04,1.163116461847989030e-01,7.569755832072413426e-01,1.893764956719312749e-13,1.273005877507060380e-08,9.154182347431354892e-07,2.685831749426913024e-07,2.871092734157270758e-05,3.374395383389482489e-16,8.079705621779699936e-46
2.177083333333333215e+01,1.531209834305390132e+03,8.035437875734993340e-08,2.029312878169444573e-05,2.021252684998171067e-06,1.263095548878361007e-01,3.483045208110986928e-04,1.163143701462786839e-01,7.569754927161089775e-01,1.851489772325590977e-13,1.275649152223372784e-08,8.964547420544861948e-07,2.628573577867150500e-07,2.871092394687311996e-05,3.187644301304595662e-16,6.872151884177172104e-46
2.182291666666666785e+01,1.531249040734287291e+03,7.763740737147670463e-08,1.983676809737061351e-05,1.973858374922515705e-06,1.263114284373355045e-01,3.444077458060935027e-04,1.163170104701976848e-01,7.569754058108586481e-01,1.810814965022889733e-13,1.278236873127837901e-08,8.782276509070101279e-07,2.573406387669350617e-07,2.871092068660302787e-05,3.014219007183250337e-16,5.714813754115288599e-46
2.187500000000000355e+01,1.531287007568406807e+03,7.505447139685885738e-08,1.939784675126504242e-05,1.928328637943633920e-06,1.263132531223077615e-01,3.406159783459123173e-04,1.163195709121173232e-01,7.569753223092728911e-01,1.771659182173133894e-13,1.280771037038175751e-08,8.606995339534103041e-07,2.520227237808163391e-07,2.871091755393702288e-05,2.852985106185731929e-16,4.608402681751673383e-46
2.192708333333333215e+01,1.531323791792760858e+03,7.259714752736264882e-08,1.897546681865047764e-05,1.884565463991966108e-06,1.263150307577758646e-01,3.369250849204172868e-04,1.163220550107468693e-01,7.569752420402462434e-01,1.733946152485783659e-13,1.283253543829249074e-08,8.438352892869031632e-07,2.468939435696083411e-07,2.871091454246553213e-05,2.702919141319742409e-16,3.553318228076330946e-46
2.197916666666666785e+01,1.531359447033205697e+03,7.025764586827865333e-08,1.856878742681473041e-05,1.842477156536273366e-06,1.263167630749926496e-01,3.333311404937174330e-04,1.163244661030254784e-01,7.569751648430036450e-01,1.697604314995574193e-13,1.285686202243710001e-08,8.276019717986868234e-07,2.419452092208274226e-07,2.871091164616557202e-05,2.563096429841406347e-16,2.549667017433200453e-46
2.203125000000000355e+01,1.531394023794643772e+03,6.802875503100467940e-08,1.817702049514374838e-05,1.801977857471852093e-06,1.263184517258749417e-01,3.298304159091825058e-04,1.163268073379889467e-01,7.569750905663803486e-01,1.662566478708538652e-13,1.288070735295022057e-08,8.119686383779915961e-07,2.371679712737451375e-07,2.871090885937385313e-05,2.432680369370423475e-16,1.597282986947566000e-46
2.208333333333333215e+01,1.531427569679663748e+03,6.590379257954890808e-08,1.779942683761594885e-05,1.762987112539018672e-06,1.263200982871859335e-01,3.264193661702198979e-04,1.163290816895314328e-01,7.569750190681581170e-01,1.628769510111558398e-13,1.290408785295307944e-08,7.969062056964001068e-07,2.325541821032770374e-07,2.871090617676197920e-05,2.310913020520390105e-16,6.957485949995766481e-47
2.213541666666666785e+01,1.531460129589431972e+03,6.387656025252937582e-08,1.743531259332226131e-05,1.725429473432336952e-06,1.263217042644800003e-01,3.230946195286006823e-04,1.163312919681619984e-01,7.569749502144532682e-01,1.596154046019495654e-13,1.292701918537036793e-08,7.823873194427565845e-07,2.280962612896775126e-07,2.871090359331350940e-05,2.197106800201140306e-16,-1.555833311230419971e-47
2.218750000000000355e+01,1.531491745908462462e+03,6.194130345199810128e-08,1.708402595420728352e-05,1.689234133158979935e-06,1.263232710958234473e-01,3.198529673179537915e-04,1.163334408318449364e-01,7.569748838791517942e-01,1.564664229483229542e-13,1.294951629656450202e-08,7.683862339863139172e-07,2.237870637100926618e-07,2.871090110430289097e-05,2.090637142965582461e-16,-9.575674123477030282e-47
2.223958333333333215e+01,1.531522458674729478e+03,6.009267454951536694e-08,1.674495416240338603e-05,1.654334591557869871e-06,1.263248001553033684e-01,3.166913544753426546e-04,1.163355307960052265e-01,7.569748199433874447e-01,1.534247466704302731e-13,1.297159345703569444e-08,7.548787015452984172e-07,2.196198501135679168e-07,2.871089870527591305e-05,1.990936007515874143e-16,-1.711243482376352637e-46
2.229166666666666785e+01,1.531552305736434619e+03,5.832569961159129432e-08,1.641752075235369284e-05,1.620668348205368388e-06,1.263262927563371385e-01,3.136068706986436293e-04,1.163375642427714324e-01,7.569747582950595577e-01,1.504854203101874685e-13,1.299326429940642263e-08,7.418418700272514700e-07,2.155882599640298738e-07,2.871089639203168188e-05,1.897486122304644023e-16,-2.417814546139881884e-46
2.234375000000000355e+01,1.531581322896615575e+03,5.663574819187028450e-08,1.610118301542603979e-05,1.588176620212812997e-06,1.263277501547942216e-01,3.105967421918276418e-04,1.163395434295220465e-01,7.569746988283865274e-01,1.476437716855606161e-13,1.301454185391132661e-08,7.292541887873373410e-07,2.116862863562397558e-07,2.871089416060590706e-05,1.809815878524138911e-16,-3.078625168705524791e-46
2.239583333333333215e+01,1.531609544046661313e+03,5.501850587714246273e-08,1.579542966695593538e-05,1.556804082670101160e-06,1.263291735519407322e-01,3.076583239542041615e-04,1.163414704967945384e-01,7.569746414434935788e-01,1.448953928408805543e-13,1.303543858156711032e-08,7.170953216224056890e-07,2.079082528281756105e-07,2.871089200725548903e-05,1.727494791055072094e-16,-3.695140478463122720e-46
2.244791666666666785e+01,1.531637001289698901e+03,5.346994930913981678e-08,1.549977869764370474e-05,1.526498629711716807e-06,1.263305640972177124e-01,3.047890925733207253e-04,1.163433474756110364e-01,7.569745860460296294e-01,1.422361224559265013e-13,1.305596640521216310e-08,7.053460663828797202e-07,2.042487919097054718e-07,2.871088992844418719e-05,1.650129458465365528e-16,-4.268925973221049514e-46
2.250000000000000355e+01,1.531663725054720317e+03,5.198632343475112837e-08,1.521377539301088006e-05,1.497211154379860027e-06,1.263319228908627856e-01,3.019866394844941855e-04,1.163451762942696449e-01,7.569745325468129060e-01,1.396620295894717445e-13,1.307613673856348738e-08,6.939882806422992508e-07,2.007028252624525444e-07,2.871088792082936221e-05,1.577359962177217902e-16,-4.801628256200339840e-46
2.255208333333333215e+01,1.531689744202237762e+03,5.056412076429450481e-08,1.493699050620270892e-05,1.468895345636512417e-06,1.263332509863838993e-01,2.992486646629553761e-04,1.163469587846448217e-01,7.569744808615023191e-01,1.371693986445386688e-13,1.309596051344490029e-08,6.830048129161892170e-07,1.972655452787998936e-07,2.871088598124966690e-05,1.508856652681139907e-16,-5.294956827125176752e-46
2.260416666666666785e+01,1.531715086122180765e+03,4.920006244132400172e-08,1.466901857084507365e-05,1.441507501034926857e-06,1.263345493928950680e-01,2.965729707173267709e-04,1.163486966880381418e-01,7.569744309102922619e-01,1.347547154530517005e-13,1.311544820531930164e-08,6.723794389687261335e-07,1.939323980203519851e-07,2.871088410671363160e-05,1.444317277359957976e-16,-5.750667015184011142e-46
2.265625000000000355e+01,1.531739776824677847e+03,4.789108094847179407e-08,1.440947634193132999e-05,1.415006353703039962e-06,1.263358190773208878e-01,2.939574573556529881e-04,1.163503916606148381e-01,7.569743826176289492e-01,1.324146543869551268e-13,1.313460985724860392e-08,6.620968027876739628e-07,1.906990673866867770e-07,2.871088229438905598e-05,1.383464410250267499e-16,-6.170544122456017400e-46
2.270833333333333215e+01,1.531763841024313251e+03,4.663430429243629550e-08,1.415800135385373123e-05,1.389352912418581089e-06,1.263370609664792310e-01,2.914001161974793001e-04,1.163520452784601728e-01,7.569743359119471826e-01,1.301460664113301955e-13,1.315345510239845142e-08,6.521423618460148169e-07,1.875614604151985792e-07,2.871088054159315629e-05,1.326043149050559922e-16,-6.556388819025831125e-46
2.276041666666666785e+01,1.531787302218388277e+03,4.542704152768632279e-08,1.391425058571418400e-05,1.364510313670012860e-06,1.263382759490478402e-01,2.888990259075607239e-04,1.163536590422851458e-01,7.569742907254254360e-01,1.279459680026576600e-13,1.317199318518604713e-08,6.425023363029067041e-07,1.845156936215634514e-07,2.871087884578337680e-05,1.271819048995420692e-16,-6.910003816193112799e-46
2.281250000000000355e+01,1.531810182759671989e+03,4.426676949305342944e-08,1.367789922496390792e-05,1.340443684700069529e-06,1.263394648774227025e-01,2.864523476286957144e-04,1.163552343818097523e-01,7.569742469937579266e-01,1.258115308622467402e-13,1.319023298117836458e-08,6.331636618274970113e-07,1.815580802983298109e-07,2.871087720454888216e-05,1.220576266951596459e-16,-7.233181821049247775e-46
2.286458333333333570e+01,1.531832503924081948e+03,4.315112064833119949e-08,1.344863952124751825e-05,1.317120016620928338e-06,1.263406285694744224e-01,2.840583206929100631e-04,1.163567726598486313e-01,7.569742046559424509e-01,1.237400723610858933e-13,1.320818301582141772e-08,6.241139457570236910e-07,1.786851186963546462e-07,2.871087561560260211e-05,1.172115892335043074e-16,-7.527694763506837641e-46
2.291666666666666785e+01,1.531854285973695823e+03,4.207787190950945214e-08,1.322617972306589400e-05,1.294508046773200495e-06,1.263417678102084496e-01,2.817152585918250183e-04,1.163582751761218642e-01,7.569741636540825436e-01,1.217290466579557715e-13,1.322585148208769608e-08,6.153414263258886085e-07,1.758934810203205288e-07,2.871087407677384870e-05,1.126254444267523813e-16,-7.795284267562550271e-46
2.296875000000000355e+01,1.531875548215460867e+03,4.104493439151238596e-08,1.301024309054141054e-05,1.272578149575743686e-06,1.263428833533350171e-01,2.794215451884992383e-04,1.163597431708124214e-01,7.569741239332034022e-01,1.197760364377595679e-13,1.324324625711445119e-08,6.068349347252546427e-07,1.731800031754688081e-07,2.871087258600138757e-05,1.082822516846780327e-16,-8.037653335334194097e-46
2.302083333333333570e+01,1.531896309055934125e+03,4.005034397641754571e-08,1.280056697816886974e-05,1.251302235180797643e-06,1.263439759227540649e-01,2.771756311543777324e-04,1.163611778278888509e-01,7.569740854410800246e-01,1.178787452215867784e-13,1.326037491790636222e-08,5.985838597733793824e-07,1.705416752080219530e-07,2.871087114132701409e-05,1.041663556544382453e-16,-8.256459189455730727e-46
2.307291666666666785e+01,1.531916586052357843e+03,3.909225263326488441e-08,1.259690198197964689e-05,1.230653655309866512e-06,1.263450462139604491e-01,2.749760306162114614e-04,1.163625802782115443e-01,7.569740481280765598e-01,1.160349902042230971e-13,1.327724475616720203e-08,5.905781149957016549e-07,1.679756323866596977e-07,2.871086974088956986e-05,1.002632757614873240e-16,-8.453307226225503211e-46
2.312500000000000355e+01,1.531936395960350637e+03,3.816892042282233360e-08,1.239901114603666698e-05,1.210607115700815343e-06,1.263460948953733787e-01,2.728213179989383481e-04,1.163639516024376763e-01,7.569740119469968720e-01,1.142426955785769186e-13,1.329386279231465573e-08,5.828081079307131628e-07,1.654791468767944516e-07,2.871086838291930828e-05,9.655960630342875491e-17,-8.629746012043324119e-46
2.317708333333333570e+01,1.531955754778468872e+03,3.727870812714634759e-08,1.220666922362015201e-05,1.191138594646379887e-06,1.263471226095954913e-01,2.707101250515567986e-04,1.163652928337406689e-01,7.569739768529442081e-01,1.124998863099334109e-13,1.331023578873673039e-08,5.752647114930965447e-07,1.630496199633959928e-07,2.871086706573264973e-05,9.304292599168669037e-17,-8.787263259445853450e-46
2.322916666666666785e+01,1.531974677789871748e+03,3.642007044958391294e-08,1.201966198886722457e-05,1.172225267149330683e-06,1.263481299746050113e-01,2.686411380439697742e-04,1.163666049603569175e-01,7.569739428031906359e-01,1.108046823260520223e-13,1.332637026234577263e-08,5.679392372396693757e-07,1.606845747818110951e-07,2.871086578772730265e-05,8.970171596140175312e-17,-8.927282714599742583e-46
2.328125000000000000e+01,1.531993179601303837e+03,3.559154973604363657e-08,1.183778559498869457e-05,1.153845434260337832e-06,1.263491175848850123e-01,2.666130951236646588e-04,1.163678889279725903e-01,7.569739097570545860e-01,1.091552930919572576e-13,1.334227249645715282e-08,5.608234103964538738e-07,1.583816495192521002e-07,2.871086454737765904e-05,8.652528538006768310e-17,-9.051161880657545183e-46
2.333333333333333570e+01,1.532011274179592874e+03,3.479177017302440375e-08,1.166084597551787238e-05,1.135978457201490821e-06,1.263500860124936731e-01,2.646247838218889923e-04,1.163691456419621295e-01,7.569738776757863885e-01,1.075500125408348491e-13,1.335794855205856688e-08,5.539093465167949428e-07,1.561385910527204074e-07,2.871086334323054242e-05,8.350370388231662545e-17,-9.160190509384094049e-46
2.338541666666666785e+01,1.532028974885843127e+03,3.401943242206173473e-08,1.148865828534461111e-05,1.118604695912042046e-06,1.263510358080785767e-01,2.626750386997330627e-04,1.163703759694883488e-01,7.569738465224606916e-01,1.059872143348056771e-13,1.337340427848646813e-08,5.471895296510752137e-07,1.539532489918871504e-07,2.871086217390113183e-05,8.062774014347359970e-17,-9.255589786190171406e-46
2.343750000000000000e+01,1.532046294507487573e+03,3.327330865399918948e-08,1.132104637855809900e-05,1.101705451683332765e-06,1.263519675018386079e-01,2.607627391252109001e-04,1.163715807414746478e-01,7.569738162618766530e-01,1.044653474314671758e-13,1.338864532355617262e-08,5.406567919181948634e-07,1.518235700979204750e-07,2.871086103806924511e-05,7.788880597963881722e-17,-9.338512138772847529e-46
2.348958333333333570e+01,1.532063245288356939e+03,3.255223794986698092e-08,1.115784232036887726e-05,1.085262913577561747e-06,1.263528816044363623e-01,2.588868071730627109e-04,1.163727607544576131e-01,7.569737868604629050e-01,1.029829319340378075e-13,1.340367714316547075e-08,5.343042943777912253e-07,1.497475930515576030e-07,2.871085993447580506e-05,7.527890542834003301e-17,-9.410041599703149933e-46
2.354166666666666785e+01,1.532079838956898811e+03,3.185512203818081962e-08,1.099888593060469708e-05,1.069260108350243890e-06,1.263537786078635372e-01,2.570462056395864461e-04,1.163739167723286255e-01,7.569737582861899572e-01,1.015385552047234690e-13,1.341850501041086735e-08,5.281255091102275401e-07,1.477234435458717305e-07,2.871085886191950890e-05,7.279058832237400982e-17,-9.471194659179437963e-46
2.359375000000000000e+01,1.532096086752682140e+03,3.118092134120765937e-08,1.084402435647872577e-05,1.053680853619053255e-06,1.263546589862626357e-01,2.552399361653377285e-04,1.163750495279717856e-01,7.569737305084871526e-01,1.001308682225291732e-13,1.343313402422440274e-08,5.221142024186882840e-07,1.457493296809865832e-07,2.871085781925373489e-05,7.041690792125816550e-17,-9.522921540399087052e-46
2.364583333333333570e+01,1.532111999451303291e+03,3.052865130520727860e-08,1.069311167251503684e-05,1.038509714042672218e-06,1.263555231967069259e-01,2.534670374590376122e-04,1.163761597248056806e-01,7.569737034981643964e-01,9.875858216823396912e-14,1.344756911756265311e-08,5.162644190744439599e-07,1.438235376398739861e-07,2.871085680538363875e-05,6.815138221058214963e-17,-9.566107840864330856e-46
2.369791666666666785e+01,1.532127587387804169e+03,2.989737899188589223e-08,1.054600850568474837e-05,1.023731960292252769e-06,1.263563716799409598e-01,2.517265836164849684e-04,1.163772480382348623e-01,7.569736772273396586e-01,9.742046522058561683e-14,1.346181506515658403e-08,5.105704675324966311e-07,1.419444276258905954e-07,2.871085581926340245e-05,6.598795852024405047e-17,-9.601576481838826302e-46
2.375000000000000000e+01,1.532142860478702914e+03,2.928621991029784337e-08,1.040258168396131620e-05,1.009333530615445133e-06,1.263572048610846210e-01,2.500176825286936125e-04,1.163783151170173502e-01,7.569736516693701400e-01,9.611533954901250359e-14,1.347587649084271990e-08,5.050269060503886298e-07,1.401104300441837267e-07,2.871085485989365924e-05,6.392098114862151998e-17,-9.630089912701662542e-46
2.380208333333333570e+01,1.532157828242733331e+03,2.869433507025476517e-08,1.026270390664476529e-05,9.953009948087998168e-07,1.263580231503016460e-01,2.483394743738654743e-04,1.163793615845538365e-01,7.569736267987874356e-01,9.484207848928553119e-14,1.348975787447701392e-08,4.996285296481399684e-07,1.383200419104955147e-07,2.871085392631909149e-05,6.194516171183898362e-17,-9.652352521699918482e-46
2.385416666666666785e+01,1.532172499820376743e+03,2.812092823994211764e-08,1.012625343493356604e-05,9.816215204288243852e-07,1.263588269434353373e-01,2.466911301881766455e-04,1.163803880401034913e-01,7.569736025912372490e-01,9.359960388959435544e-14,1.350346355844941826e-08,4.943703578519814432e-07,1.365718234720811144e-07,2.871085301762613690e-05,6.005555196581673250e-17,-9.669013208595103499e-46
2.390625000000000000e+01,1.532186883992268122e+03,2.756524339192812392e-08,9.993113801340484869e-06,9.682828410851759602e-07,1.263596166226131357e-01,2.450718505106835540e-04,1.163813950599312530e-01,7.569735790234217720e-01,9.238688361545482394e-14,1.351699775380194509e-08,4.892476231688657293e-07,1.348643950266243228e-07,2.871085213294085397e-05,5.824751887418925107e-17,-9.680668151111369847e-46
2.395833333333333570e+01,1.532200989196551745e+03,2.702656232309956340e-08,9.863173536656948164e-06,9.552732266716027421e-07,1.263603925568216602e-01,2.434808640979746713e-04,1.163823831983909485e-01,7.569735560730463941e-01,9.120292920274015731e-14,1.353036454594978355e-08,4.842557602427095568e-07,1.331964339260437102e-07,2.871085127142690947e-05,5.651672171784016278e-17,-9.687863391122438066e-46
2.401041666666666785e+01,1.532214823545250056e+03,2.650420243528577656e-08,9.736325913269248630e-06,9.425814554013292374e-07,1.263611551024536594e-01,2.419174267044779528e-04,1.163833529889484186e-01,7.569735337187686319e-01,9.004679364891467900e-14,1.354356790002209560e-08,4.793903956469697044e-07,1.315666717530878353e-07,2.871085043228367094e-05,5.485909106201894176e-17,-9.691097808576184228e-46
2.406250000000000000e+01,1.532228394839716884e+03,2.599751466443731649e-08,9.612468703720709366e-06,9.301967875236985506e-07,1.263619046038290394e-01,2.403808199245989182e-04,1.163843049451485090e-01,7.569735119401506118e-01,8.891756933330664804e-14,1.355661166581360850e-08,4.746473382714959868e-07,1.299738916594636666e-07,2.871084961474443123e-05,5.327080941505065605e-17,-9.690825816673296927e-46
2.411458333333333570e+01,1.532241710585227338e+03,2.550588154723757544e-08,9.491503953496288392e-06,9.181089406082354864e-07,1.263626413936904114e-01,2.388703500931209649e-04,1.163852395615291718e-01,7.569734907176139949e-01,8.781438605790440933e-14,1.356949958235561985e-08,4.700225702646755363e-07,1.284169258550453465e-07,2.871084881807471455e-05,5.174829342879986446e-17,-9.687460297511110508e-46
2.416666666666667140e+01,1.532254778004763921e+03,2.502871541494518557e-08,9.373337767083428506e-06,9.063080662908040325e-07,1.263633657936755472e-01,2.373853472405212267e-04,1.163861573144864131e-01,7.569734700323973442e-01,8.673640920080747269e-14,1.358223528211324432e-08,4.655122384947368132e-07,1.268946532385174479e-07,2.871084804157066699e-05,5.028817750550988648e-17,-9.681375405707612904e-46
2.421875000000000000e+01,1.532267604052044817e+03,2.456545670509568761e-08,9.257880106431861820e-06,8.947847283843804488e-07,1.263640781147671310e-01,2.359251641000760047e-04,1.163870586630926518e-01,7.569734498665163791e-01,8.568283797501290117e-14,1.359482229480798904e-08,4.611126464966616274e-07,1.254059971604172344e-07,2.871084728455758616e-05,4.888729868856760231e-17,-9.672909320029820982e-46
2.427083333333333570e+01,1.532280195423848454e+03,2.411557238245640087e-08,9.145044601000626815e-06,8.835298822641572499e-07,1.263647786577215271e-01,2.344891751638232221e-04,1.163879440498718221e-01,7.569734302027258943e-01,8.465290378576142545e-14,1.360726405088369655e-08,4.568202468735757067e-07,1.239499233102432408e-07,2.871084654638849474e-05,4.754268272637811568e-17,-9.662366926293333141e-46
2.432291666666667140e+01,1.532292558571671179e+03,2.367855446131794925e-08,9.034748368637999816e-06,8.725348554433380249e-07,1.263654677134773974e-01,2.330767757846431254e-04,1.163888139015333140e-01,7.569734110244843439e-01,8.364586868013980623e-14,1.361956388461645610e-08,4.526316341236894108e-07,1.225254377198447735e-07,2.871084582644277508e-05,4.625153120893368367e-17,-9.650022416196512699e-46
2.437500000000000000e+01,1.532304699712763522e+03,2.325391862184051773e-08,8.926911846596016442e-06,8.617913292620284177e-07,1.263661455635456676e-01,2.316873813218814121e-04,1.163896686296679583e-01,7.569733923159195355e-01,8.266102388308439249e-14,1.363172503688634025e-08,4.485435378659019669e-07,1.211315848758328107e-07,2.871084512412494269e-05,4.501120968603903684e-17,-9.636121789619026633e-46
2.442708333333333570e+01,1.532316624840582563e+03,2.284120291375110941e-08,8.821458632031519811e-06,8.512913216172630536e-07,1.263668124803809800e-01,2.303204263281020568e-04,1.163905086314074022e-01,7.569733740617974327e-01,8.169768841435490305e-14,1.364375065763279789e-08,4.445528164390721722e-07,1.197674459343367019e-07,2.871084443886344684e-05,4.381923668458338473e-17,-9.620885250572737251e-46
2.447916666666667140e+01,1.532328339734692463e+03,2.243996654121211873e-08,8.718315331389897579e-06,8.410271706673725596e-07,1.263674687277365760e-01,2.289753637747137438e-04,1.163913342900499970e-01,7.569733562474916244e-01,8.075520778140958972e-14,1.365564380800988329e-08,4.406564508516976800e-07,1.184321370317796491e-07,2.871084377010948811e-05,4.267327354980601733e-17,-9.604509488821714299e-46
2.453125000000000000e+01,1.532339849970151818e+03,2.204978872316705857e-08,8.617411418112217028e-06,8.309915194486219044e-07,1.263681145610028034e-01,2.276516643143420811e-04,1.163921459756544624e-01,7.569733388589547918e-01,7.983295274347543793e-14,1.366740746226750628e-08,4.368515390603344961e-07,1.171248076858508620e-07,2.871084311733602566e-05,4.157111504235524800e-17,-9.587169840629236009e-46
2.458333333333333570e+01,1.532351160926413741e+03,2.167026762390932879e-08,8.518679098145180232e-06,8.211773013464564884e-07,1.263687502275302743e-01,2.263488155779555349e-04,1.163929440456035885e-01,7.569733218826918408e-01,7.893031814242958488e-14,1.367904450939663004e-08,4.331352905565943892e-07,1.158446392812269327e-07,2.871084248003670996e-05,4.051068062908613164e-17,-9.569022325891312504e-46
2.463541666666666785e+01,1.532362277795770297e+03,2.130101934902363439e-08,8.422053182769147429e-06,8.115777263677464232e-07,1.263693759669385630e-01,2.250663215048750803e-04,1.163937288451395852e-01,7.569733053057341454e-01,7.804672179641009865e-14,1.369055775455755386e-08,4.295050212439209550e-07,1.145908436349529535e-07,2.871084185772494092e-05,3.949000641110434243e-17,-9.550205556404307540e-46
2.468750000000000000e+01,1.532373205591365831e+03,2.094167700221772031e-08,8.327470968293036163e-06,8.021862681641237245e-07,1.263699920114109421e-01,2.238037017039070688e-04,1.163945007078729249e-01,7.569732891156155663e-01,7.718160345234112368e-14,1.370194992034872061e-08,4.259581485866077865e-07,1.133626616367416741e-07,2.871084124993297679e-05,3.850723763757421772e-17,-9.530842517486731723e-46
2.473958333333333570e+01,1.532383949154807397e+03,2.059188979890617074e-08,8.234872122196528599e-06,7.929966517599897189e-07,1.263705985859763237e-01,2.225604908439457940e-04,1.163952599562653872e-01,7.569732733003495806e-01,7.633442379383016751e-14,1.371322364793422339e-08,4.224921870147164685e-07,1.121593619597599743e-07,2.871084065621103967e-05,3.756062175836065915e-17,-9.511042219244398296e-46
2.479166666666666785e+01,1.532394513163392730e+03,2.025132223271439497e-08,8.144198575327944378e-06,7.840028419419367040e-07,1.263711959087783498e-01,2.213362380724908491e-04,1.163960069020904264e-01,7.569732578484068553e-01,7.550466350112255841e-14,1.372438149808986148e-08,4.191047435696247210e-07,1.109802398377736581e-07,2.871084007612652951e-05,3.664850197266989787e-17,-9.490901222603420345e-46
