# Position_mm,Temperature_K,H2,H,O,O2,OH,H2O,HO2,H2O2,AR,N2
1.781494140625000000e+01,1.724657504831453934e+03,3.700746955046512777e-03,1.597271909004618256e-03,6.210124158023223873e-03,3.628277000182120876e-02,9.211323185736055436e-03,1.978964661796460411e-01,2.697814781451738562e-05,2.288674998310815713e-06,1.645312216443407495e-15,7.450720307891429695e-01
1.781738281250000000e+01,1.726890603805795990e+03,3.695107427037708572e-03,1.591411020397154276e-03,6.197229410487936456e-03,3.614503583524297098e-02,9.234759594566472815e-03,1.980310691962479108e-01,2.680512127653158084e-05,2.266896468815701783e-06,-1.601430969765124056e-15,7.450763154992620096e-01
1.782226562500000000e+01,1.731292118701734125e+03,3.684440450119409391e-03,1.579742340280001524e-03,6.171147008694922477e-03,3.588051681226688688e-02,9.280179213016470294e-03,1.982910177705011767e-01,2.647043445680467825e-05,2.224487865000656841e-06,-4.574620002253540696e-16,7.450842614838495415e-01
1.782714843750000355e+01,1.735612362644530094e+03,3.674500049396910422e-03,1.568155006151138956e-03,6.144736929324173640e-03,3.562903954409119001e-02,9.323791767341615272e-03,1.985399262543139365e-01,2.614945254844180172e-05,2.183519744655244761e-06,-5.750991300920344058e-16,7.450915174779828565e-01
1.783203125000000000e+01,1.739854288744002133e+03,3.665211001437935958e-03,1.556658160809075951e-03,6.118049809089776483e-03,3.538954066422056455e-02,9.365686239069810626e-03,1.987787264276197341e-01,2.584119757464387285e-05,2.143935014863814031e-06,2.710589999553384163e-15,7.450981425662126512e-01
1.783691406250000000e+01,1.744020678650366108e+03,3.656505435158931023e-03,1.545259644472768770e-03,6.091132255590585125e-03,3.516104917051530998e-02,9.405946969412652681e-03,1.990082649893084310e-01,2.554476598366596922e-05,2.105676079512308565e-06,2.950677251871462607e-15,7.451041910944985469e-01
1.784179687500000355e+01,1.748114155160676546e+03,3.648322158071303726e-03,1.533966128841281933e-03,6.064027084764403441e-03,3.494267881937909020e-02,9.444653775695482575e-03,1.992293110313610727e-01,2.525932901163950651e-05,2.068687156904529316e-06,3.841654298768081314e-15,7.451097129869835856e-01
1.784667968750000355e+01,1.752137193770076692e+03,3.640606038305252423e-03,1.522783239182735893e-03,6.036773556202183755e-03,3.473362105087253460e-02,9.481882098345054827e-03,1.994425629236682707e-01,2.498412850862281388e-05,2.032914880815902611e-06,-5.258686071409655961e-16,7.451147540509766021e-01
1.785156250000000000e+01,1.756092133246385856e+03,3.633307438742642160e-03,1.511715665373175458e-03,6.009407603613988250e-03,3.453313842633196074e-02,9.517703167547372431e-03,1.996486546456175959e-01,2.471847151301420650e-05,1.998308400893415596e-06,1.715658928085628792e-15,7.451193562738906984e-01
1.785644531250000000e+01,1.759981185306317911e+03,3.626381699609554452e-03,1.500767262712191484e-03,5.981962058280532700e-03,3.434055855639297355e-02,9.552184181782994929e-03,1.998481615966241076e-01,2.446172464942863328e-05,1.964819288302379644e-06,2.236513044698621187e-15,7.451235581019053367e-01
1.786132812500000000e+01,1.763806443467489771e+03,3.619788666092618647e-03,1.489941143333642533e-03,5.954466864150206526e-03,3.415526849609724913e-02,9.585388492892379930e-03,2.000416059216713061e-01,2.421330884688620316e-05,1.932401434988322099e-06,-1.853972781498912162e-15,7.451273947063249414e-01
1.786621093750000000e+01,1.767569891144257554e+03,3.613492257626470337e-03,1.479239758959750113e-03,5.926949283560602015e-03,3.397670958176799566e-02,9.617375793564393940e-03,2.002294613846673232e-01,2.397269443908710959e-05,1.901010939040090564e-06,2.369964541487508002e-15,7.451308982354792887e-01
1.787109375000000000e+01,1.771273409049709926e+03,3.607460075637808350e-03,1.468664975696433971e-03,5.899434092926016983e-03,3.380437268351848407e-02,9.648202304150328007e-03,2.004121578202908704e-01,2.373939663956596313e-05,1.870605968354415081e-06,3.554498292651770119e-15,7.451340980464261632e-01
1.787597656250000000e+01,1.774918781960980141e+03,3.601663046771719050e-03,1.458218141554894817e-03,5.871943768193113415e-03,3.363779384790545335e-02,9.677920956719907736e-03,2.005900851973830556e-01,2.351297147094069030e-05,1.841146669675929360e-06,-5.703616527340788553e-16,7.451370209242517140e-01
1.788085937500000355e+01,1.778507704899497412e+03,3.596075098728774514e-03,1.447900147311598261e-03,5.844498659914358456e-03,3.347655030485980482e-02,9.706581574607419521e-03,2.007635973223725057e-01,2.329301204537565824e-05,1.812595069096809114e-06,2.112846377964570313e-15,7.451396912859941102e-01
1.788574218750000000e+01,1.782041788773271719e+03,3.590672866022004157e-03,1.437711481278763090e-03,5.817117158002323152e-03,3.332025681378177062e-02,9.734231046184843583e-03,2.009330152096460154e-01,2.307914516049618274e-05,1.784914961120923704e-06,5.448464818863257064e-15,7.451421313661111823e-01
1.789062500000000000e+01,1.785522565524082893e+03,3.585435423186023648e-03,1.427652278535316730e-03,5.789815846475370939e-03,3.316856232509723945e-02,9.760913492105845191e-03,2.010986301465360060e-01,2.287102824989810601e-05,1.758071829665011003e-06,3.816649362217239041e-15,7.451443613890879059e-01
1.789550781250000000e+01,1.788951492818019915e+03,3.580344043103013841e-03,1.417722365110231928e-03,5.762609648503938184e-03,3.302114693423614106e-02,9.786670425385078642e-03,2.012607064770647325e-01,2.266834661546437871e-05,1.732032768716174789e-06,2.998034274454428083e-15,7.451463997283340746e-01
1.790039062500000000e+01,1.792329958314096302e+03,3.575381978275705107e-03,1.407921297569490878e-03,5.735511962165040778e-03,3.287771910617667825e-02,9.811540903897273541e-03,2.014194841265255775e-01,2.247081090111648790e-05,1.706766393976943311e-06,1.701432845802885274e-15,7.451482630491134129e-01
1.790527343750000000e+01,1.795659283542125422e+03,3.570534263079131604e-03,1.398248398435140072e-03,5.708534787478233147e-03,3.273801315035455156e-02,9.835561675185492195e-03,2.015751808891268204e-01,2.227815483087760686e-05,1.682242775414246772e-06,2.495565379820826501e-15,7.451499664397386313e-01
1.791015625000000000e+01,1.798940727417465723e+03,3.565787535144786507e-03,1.388702787813309285e-03,5.681688845281980538e-03,3.260178692666144962e-02,9.858767313486966472e-03,2.017279944974252615e-01,2.209013315032558404e-05,1.658433362984774032e-06,3.671748686967624987e-15,7.451515235288184158e-01
1.791503906250000000e+01,1.802175489417098106e+03,3.561129874207465650e-03,1.379283411582751416e-03,5.654983688658172733e-03,3.246881976481201526e-02,9.881190349109390467e-03,2.018781044917646317e-01,2.190651977585327862e-05,1.635310921599875459e-06,1.931963132268550349e-15,7.451529465901538529e-01
1.791992187500000000e+01,1.805364712438196420e+03,3.556550656892130870e-03,1.369989066462040574e-03,5.628427807702816171e-03,3.233891058061678231e-02,9.902861390409908177e-03,2.020256739063208684e-01,2.172710613276169830e-05,1.612849474584044402e-06,3.444543802732255899e-15,7.451542466371217088e-01
1.792480468750000000e+01,1.808509485357247058e+03,3.552040426031031432e-03,1.360818422229323520e-03,5.602028728513630713e-03,3.221187617364071332e-02,9.923809238676422825e-03,2.021708507852765235e-01,2.155169963227854106e-05,1.591024233377192471e-06,1.941611259907864379e-15,7.451554335027256171e-01
1.792968750000000000e+01,1.811610845304795248e+03,3.547590773297273643e-03,1.351770041360444118e-03,5.575793107568101023e-03,3.208754969242617189e-02,9.944060996565555130e-03,2.023137695439800876e-01,2.138012233863299366e-05,1.569811555587945132e-06,4.026141580853320400e-15,7.451565159120557835e-01
1.793457031250000355e+01,1.814669779667348621e+03,3.543194233998665441e-03,1.342842396289466210e-03,5.549726822727124760e-03,3.196577925370722856e-02,9.963642170689223157e-03,2.024545521845654283e-01,2.121220973358817248e-05,1.549188876160061291e-06,2.286459609599024125e-15,7.451575015403041347e-01
1.793945312500000000e+01,1.817687227824836327e+03,3.538844193096853368e-03,1.334033884498564112e-03,5.523835062628746316e-03,3.184642670373339507e-02,9.982576769507492398e-03,2.025933093782739669e-01,2.104780966957557384e-05,1.529134665772441495e-06,5.850073517005784735e-15,7.451583970650542676e-01
1.794433593750000000e+01,1.820664082627851940e+03,3.534534801553739381e-03,1.325342841572726841e-03,5.498122416465988684e-03,3.172936650945328702e-02,1.000088739771011828e-02,2.027301414202335728e-01,2.088678145053212803e-05,1.509628323539170833e-06,4.701819121644133357e-15,7.451592082045592758e-01
1.794921875000000355e+01,1.823601191614652407e+03,3.530260902344077838e-03,1.316767552358086507e-03,5.472592967004719436e-03,3.161448476850642342e-02,1.001859534908377224e-02,2.028651390654797604e-01,2.072899537021765106e-05,1.490649956170197212e-06,-6.974242019167547365e-16,7.451599397509385270e-01
1.795898437500000000e+01,1.829358699679672554e+03,3.521805844095859863e-03,1.299958563365993759e-03,5.422093826596351487e-03,3.139094144290300453e-02,1.005226478574617298e-02,2.031298829125557925e-01,2.042278793346156149e-05,1.454215654587989538e-06,4.817830033854831556e-15,7.451611756223134320e-01
1.796875000000000355e+01,1.834973359113223296e+03,3.513443950641468964e-03,1.283586784938504357e-03,5.372336805515243174e-03,3.117455071930338648e-02,1.008383449309070354e-02,2.033884886141180681e-01,2.012772364768431911e-05,1.419636535130325551e-06,6.218376960437623386e-15,7.451622112734834769e-01
1.797851562500000355e+01,1.840451450499778730e+03,3.505152757859055987e-03,1.267637748281515370e-03,5.323334194591592718e-03,3.096467641861974304e-02,1.011344074505473450e-02,2.036414494725846125e-01,1.984304855318315462e-05,1.386790006506500253e-06,3.273442938270626052e-15,7.451630788256876636e-01
1.798828125000000000e+01,1.845798838884784345e+03,3.496915053760688789e-03,1.252097045482100266e-03,5.275092464611920440e-03,3.076077515952438043e-02,1.014120760740879965e-02,2.038891840494673757e-01,1.956807303563583758e-05,1.355558413613331273e-06,1.225583966885603734e-15,7.451638049894163673e-01
1.799804687500000355e+01,1.851021012121049580e+03,3.488717810141012989e-03,1.236950463455362310e-03,5.227613470228939865e-03,3.056238060877628296e-02,1.016724809392313689e-02,2.041320495563744841e-01,1.930217893137158017e-05,1.325833292352753156e-06,3.741430441942020593e-15,7.451644119860204585e-01
1.800781250000000355e+01,1.856123114413308258e+03,3.480551321226261867e-03,1.222184082496355307e-03,5.180895394882357313e-03,3.036909051423619318e-02,1.019166532890431777e-02,2.043703527125085573e-01,1.904481231039823608e-05,1.297514981070381972e-06,5.811054403864181922e-15,7.451649183196905613e-01
1.801757812500000355e+01,1.861109975829416726e+03,3.472408509830997476e-03,1.207784347087402814e-03,5.134933506381663543e-03,3.018055602663399783e-02,1.021455363087187332e-02,2.046043585735013715e-01,1.879547485777548877e-05,1.270511852028359888e-06,4.389430873197302805e-15,7.451653394201535052e-01
1.802734375000000355e+01,1.865986138395169064e+03,3.464284369143880594e-03,1.193738114968905016e-03,5.089720768195291935e-03,2.999647290405794281e-02,1.023599948834381587e-02,2.048342977246756236e-01,1.855371621914856406e-05,1.244739580019255943e-06,5.438257302936449358e-15,7.451656881760260198e-01
1.803710937500000711e+01,1.870755879265324211e+03,3.456175514287028027e-03,1.180032689247958533e-03,5.045248337415959329e-03,2.981657426415964054e-02,1.025608242342696333e-02,2.050603721494049791e-01,1.831912751874467383e-05,1.220120476143945337e-06,5.013489161242580857e-15,7.451659753752083448e-01
1.804687500000000355e+01,1.875423231370634312e+03,3.448079822676061116e-03,1.166655837361069972e-03,5.001505971942988606e-03,2.964062460832544987e-02,1.027487574951522001e-02,2.052827600224060300e-01,1.809133594532660083e-05,1.196582895613809630e-06,7.222375559680023461e-15,7.451662100702322045e-01
1.805664062500000355e+01,1.879992001869198020e+03,3.439996146115940380e-03,1.153595799922418333e-03,4.958482363892085902e-03,2.946841489067784231e-02,1.029244723318799293e-02,2.055016196279252638e-01,1.787000018182675215e-05,1.174060694575373224e-06,3.425366126095334739e-15,7.451663998785975629e-01
1.806640625000000355e+01,1.884465788675147905e+03,3.431924080817859175e-03,1.140841291884596214e-03,4.916165412657921840e-03,2.929975844576949984e-02,1.030885967148001056e-02,2.057170925665779415e-01,1.765480658806726258e-05,1.152492751430273724e-06,3.238370302872236785e-15,7.451665512326794971e-01
1.807617187500000355e+01,1.888847995291891721e+03,3.423863784084230349e-03,1.128381497921045890e-03,4.874542448258980219e-03,2.913448762174983969e-02,1.032417139505306843e-02,2.059293063815507696e-01,1.744546593687343431e-05,1.131822521640807496e-06,2.539628424545367726e-15,7.451666695840362120e-01
1.808593750000000355e+01,1.893141844140591047e+03,3.415815828588370656e-03,1.116206063557595831e-03,4.833600413740029612e-03,2.897245099395663950e-02,1.033843670704659087e-02,2.061383767125675170e-01,1.724171067825334036e-05,1.111997647421766020e-06,5.621853355544813195e-15,7.451667595734334792e-01
1.809570312500000000e+01,1.897350388542560722e+03,3.407781086858114802e-03,1.104305083240247898e-03,4.793326013710299920e-03,2.881351105607634841e-02,1.035170626604333712e-02,2.063444090637371331e-01,1.704329258160051081e-05,1.092969595268472055e-06,5.028569490653133123e-15,7.451668251694175682e-01
1.810546875000000355e+01,1.901476523488143584e+03,3.399760640019509114e-03,1.092669086282324706e-03,4.753705834961133650e-03,2.865754230517216644e-02,1.036402742062106537e-02,2.065475002568846474e-01,1.684998074499364763e-05,1.074693336515874221e-06,2.491031699658539448e-15,7.451668697831346222e-01
1.811523437500000355e+01,1.905522995301035280e+03,3.391755705970717419e-03,1.081289021415584618e-03,4.714726444002789209e-03,2.850442965197027417e-02,1.037544450177127313e-02,2.067477396272952295e-01,1.666155987304233501e-05,1.057127053593802701e-06,3.715877052860199494e-15,7.451668963618343078e-01
1.812500000000000355e+01,1.909492410286972699e+03,3.383767583096559516e-03,1.070156240508560392e-03,4.676374465572880230e-03,2.835406710070392453e-02,1.038599907857065685e-02,2.069452100082870838e-01,1.647782878959619870e-05,1.040231873027458382e-06,3.948342461417564243e-15,7.451669074637355950e-01
1.813476562500000000e+01,1.913387242437523128e+03,3.375797606404348870e-03,1.059262481886988480e-03,4.638636645512128794e-03,2.820635665354677066e-02,1.039573018168431229e-02,2.071399885427739340e-01,1.629859917419227889e-05,1.023971629713073373e-06,6.243245107863591044e-15,7.451669053186569247e-01
1.814453125000000355e+01,1.917209840242533346e+03,3.367847113549831198e-03,1.048599853574823338e-03,4.601499900773116034e-03,2.806120740324170165e-02,1.040467449841561177e-02,2.073321473511666735e-01,1.612369444549571117e-05,1.008312645873631443e-06,3.566742479508304969e-15,7.451668918734071223e-01
1.815429687500000355e+01,1.920962432649411539e+03,3.359917418765079062e-03,1.038160816701309873e-03,4.564951358979530381e-03,2.791853478545052239e-02,1.041286654250591845e-02,2.075217540804627225e-01,1.595294882279875084e-05,9.932235393282261364e-07,2.386331059292016342e-15,7.451668688259308615e-01
1.816406250000000000e+01,1.924647134191402074e+03,3.352009793083807372e-03,1.027938169236581288e-03,4.528978389517043963e-03,2.777825996845458348e-02,1.042033880116648853e-02,2.077088723523433933e-01,1.578620648912353708e-05,9.786750421340968966e-07,3.532616428018635866e-15,7.451668376458498999e-01
1.817382812500000000e+01,1.928265949291836023e+03,3.344125449645222840e-03,1.017925030169632671e-03,4.493568628010521059e-03,2.764030936392667184e-02,1.042712186148002027e-02,2.078935621247004761e-01,1.562332088381228473e-05,9.646398406598146737e-07,3.878938819541581186e-15,7.451667995825415058e-01
1.818359375000000000e+01,1.931820775734584004e+03,3.336265533158230389e-03,1.008114824185399241e-03,4.458709995945713857e-03,2.750461424760039866e-02,1.043324451790770060e-02,2.080758799761560363e-01,1.546415410009108573e-05,9.510924311097815639e-07,3.654859382198292361e-15,7.451667556596872632e-01
1.819335937500000355e+01,1.935313407272748464e+03,3.328431112898419964e-03,9.985012668451500890e-04,4.424390717374008554e-03,2.737111048356010226e-02,1.043873386248429617e-02,2.082558793185962653e-01,1.530857637203918343e-05,9.380089877603749631e-07,4.483440130061289083e-15,7.451667066539986450e-01
1.820312500000000000e+01,1.938745535326629806e+03,3.320623178914631352e-03,9.890783502179585889e-04,4.390599335230354130e-03,2.723973835061785018e-02,1.044361535951920765e-02,2.084336105381171533e-01,1.515646565322146554e-05,9.253672451849456660e-07,7.728916367623756927e-15,7.451666530558048729e-01
1.821289062500000000e+01,1.942118749696056966e+03,3.312842641458332068e-03,9.798403288317956115e-04,4.357324731040138240e-03,2.711044247350260714e-02,1.044791290748672136e-02,2.086091210582828592e-01,1.500770727285659301e-05,9.131463898623506096e-07,3.275726213272478210e-15,7.451665950068540045e-01
1.822265625000000000e+01,1.945434538178413732e+03,3.305090334126106234e-03,9.707817057076073564e-04,4.324556154341714989e-03,2.698317186538112464e-02,1.045164889313448392e-02,2.087824553128080074e-01,1.486219371248850490e-05,9.013269731496045105e-07,6.177206267686783654e-15,7.451665322150252679e-01
1.823242187500000000e+01,1.948694284935501173e+03,3.297367021810053162e-03,9.618972180373956161e-04,4.292283272738462926e-03,2.685788008922242176e-02,1.045484424756530986e-02,2.089536545998463557e-01,1.471982440692812438e-05,8.898908201896245179e-07,5.940563953065802710e-15,7.451664638367958560e-01
1.824218750000000000e+01,1.951899267381752679e+03,3.289673415671303704e-03,9.531818217760577860e-04,4.260496262423799606e-03,2.673452554328259803e-02,1.045751852469813808e-02,2.091227567743023930e-01,1.458050568800250201e-05,8.788209677370629685e-07,4.312784498211850943e-15,7.451663883323865756e-01
1.825195312500000000e+01,1.955050651250346846e+03,3.282010199046691591e-03,9.446306738353324895e-04,4.229185974792968455e-03,2.661307186232344038e-02,1.045969004348800031e-02,2.092897956993040320e-01,1.444415075446665544e-05,8.681015998733191074e-07,4.256758839444807960e-15,7.451663032960245125e-01
1.826171875000000355e+01,1.958149483299278018e+03,3.274378071300927499e-03,9.362391095687778303e-04,4.198344243650214275e-03,2.649348839309629070e-02,1.046137617880132237e-02,2.094548003227419686e-01,1.431067972422746877e-05,8.577178811577355571e-07,5.295948673459143082e-15,7.451662052844419959e-01
1.828125000000000355e+01,1.964192386179927098e+03,3.259209181878079762e-03,9.199206516376690242e-04,4.138044990844034002e-03,2.625985247028305922e-02,1.046334423339394075e-02,2.097787821162539756e-01,1.405216824987385533e-05,8.379079547382401478e-07,3.416137394176030057e-15,7.451659562806999260e-01
1.830078125000000355e+01,1.970052532443028440e+03,3.244171006118770108e-03,9.041768349654958573e-04,4.079434859680215741e-03,2.603267487491475740e-02,1.046367276072668155e-02,2.100955496834088221e-01,1.380364618930511992e-05,8.192378640897218092e-07,1.737686437890454881e-15,7.451656970972895255e-01
1.832031250000000355e+01,1.975739182335933947e+03,3.229268364058983463e-03,8.889762550525311590e-04,4.022450615302926996e-03,2.581164290654233001e-02,1.046248341052981312e-02,2.104053821296140436e-01,1.356454138127152951e-05,8.016150334697712313e-07,2.464676591696939469e-15,7.451654301636249089e-01
1.833984375000000355e+01,1.981260936597662067e+03,3.214504860082243246e-03,8.742899674947915206e-04,3.967027684519993345e-03,2.559646783079885801e-02,1.045988953312127628e-02,2.107085437687166163e-01,1.333430697945263702e-05,7.849551355289076913e-07,4.877891532932476611e-15,7.451651570943790270e-01
1.835937500000000355e+01,1.986625795713508069e+03,3.199883206710213771e-03,8.600911884239780284e-04,3.913103332661370913e-03,2.538688090031694308e-02,1.045599555240926161e-02,2.110052850942658320e-01,1.311243824495137496e-05,7.691824380468502517e-07,1.157536268209066592e-15,7.451648791056111332e-01
1.837890625000000355e+01,1.991841212853934849e+03,3.185405418943980296e-03,8.463550666109348909e-04,3.860617616218722965e-03,2.518263102364005565e-02,1.045089756036385667e-02,2.112958434205736979e-01,1.289846962748931090e-05,7.542287828472698255e-07,7.760933966589710671e-15,7.451645971964627746e-01
1.839843750000000355e+01,1.996914141469428614e+03,3.171072944103979063e-03,8.330584969837662255e-04,3.809513580764104391e-03,2.498348311932563695e-02,1.044468407662530254e-02,2.115804435531869754e-01,1.269197089390229504e-05,7.400326762332143846e-07,5.433768148894519000e-15,7.451643122266551345e-01
1.841796875000000355e+01,2.001851078036304671e+03,3.156886757090491668e-03,8.201799613265701961e-04,3.759737204562711797e-03,2.478921678825380531e-02,1.043743675775803126e-02,2.118592984954193736e-01,1.249254374019849295e-05,7.265385120819670557e-07,2.973387228614557996e-15,7.451640249545130601e-01
1.843750000000000355e+01,2.006658100405224104e+03,3.142847434983588473e-03,8.076993889788729218e-04,3.711237261403881223e-03,2.459962516264366239e-02,1.042923102854855302e-02,2.121326101523654251e-01,1.229981878886178861e-05,7.136958947412202942e-07,2.678361525024140841e-15,7.451637360575259494e-01
1.845703125000000355e+01,2.011340902197903233e+03,3.128955217877188617e-03,7.955980335038573574e-04,3.663965163577169101e-03,2.441451387661889780e-02,1.042013664310999059e-02,2.124005700069448443e-01,1.211345295456934374e-05,7.014590546465095359e-07,5.684314141166255422e-15,7.451634461476153160e-01
1.847656250000000000e+01,2.015904823664727701e+03,3.115210059635697623e-03,7.838583627277546408e-04,3.617874806146074897e-03,2.423370013477553486e-02,1.041021818631499701e-02,2.126633597541156551e-01,1.193312709444081412e-05,6.897863383133963029e-07,2.267517998926585704e-17,7.451631557839355491e-01
1.849609375000000000e+01,2.020354879368197089e+03,3.101611670789733866e-03,7.724639602867996568e-04,3.572922419609028157e-03,2.405701186735987110e-02,1.039953552406423960e-02,2.129211518882059562e-01,1.175854393824144175e-05,6.786397669609384363e-07,5.950776247015038607e-15,7.451628654871955693e-01
1.851562500000000000e+01,2.024695783001150858e+03,3.088159554977630301e-03,7.613994372165231372e-04,3.529066432876090415e-03,2.388428696459536649e-02,1.038814420867906901e-02,2.131741102399563603e-01,1.158942620012120588e-05,6.679846447555776233e-07,3.592762890674233007e-15,7.451625757520340398e-01
1.853515625000000000e+01,2.028931969594365228e+03,3.074853039969297191e-03,7.506503524086398718e-04,3.486267346947635043e-03,2.371537258561420489e-02,1.037609584465854634e-02,2.134223904646207204e-01,1.142551494422720401e-05,6.577892228479836883e-07,3.241622628901887009e-15,7.451622870627482298e-01
1.855468750000000000e+01,2.033067615308374343e+03,3.061691303951825146e-03,7.402031409308303068e-04,3.444487618885678365e-03,2.355012453765849972e-02,1.036343841869270289e-02,2.136661404799427566e-01,1.126656808539145882e-05,6.480243987710931291e-07,6.369214136318779062e-15,7.451619999087081281e-01
1.857421875000000355e+01,2.037106654946942626e+03,3.048673397599415639e-03,7.300450493757061274e-04,3.403691555724285087e-03,2.338840672317076333e-02,1.035021659729555565e-02,2.139055008546070225e-01,1.111235906637017464e-05,6.386634542807803166e-07,1.157659003021428916e-15,7.451617148008387037e-01
1.859375000000000355e+01,2.041052797264876290e+03,3.035798262274464008e-03,7.201640775272807361e-04,3.363845217941023591e-03,2.323009065369518664e-02,1.033647199461877261e-02,2.141406051471654581e-01,1.096267569688708831e-05,6.296818265517747492e-07,3.666814555298565006e-15,7.451614322904528409e-01
1.861328125000000355e+01,2.044909538069474593e+03,3.023064744537337818e-03,7.105489257317859067e-04,3.324916332118495275e-03,2.307505503114980899e-02,1.032224341208937829e-02,2.143715801930081155e-01,1.081731909149763320e-05,6.210569021264176713e-07,1.878464829471902665e-15,7.451611529865224126e-01
1.863281250000000355e+01,2.048680171030388010e+03,3.010471607072569104e-03,7.011889474695167388e-04,3.286874212682004779e-03,2.292318540066447946e-02,1.030756705087417131e-02,2.145985463379649349e-01,1.067610277755656879e-05,6.127678408942917743e-07,3.171157654167737219e-15,7.451608775738184365e-01
1.865234375000000355e+01,2.052367796004571574e+03,2.998017535984840668e-03,6.920741066850150851e-04,3.249689692519257267e-03,2.277437388278073793e-02,1.029247669677522785e-02,2.148216176127566990e-01,1.053885189464754843e-05,6.047954174132478014e-07,3.872827497797919157e-15,7.451606068263599836e-01
1.867187500000000355e+01,2.055975324549271591e+03,2.985701144392733340e-03,6.831949395117072879e-04,3.213335062520006856e-03,2.262851900022465682e-02,1.027700387590144843e-02,2.150409018408948048e-01,1.040540254130370382e-05,5.971218849038527059e-07,4.105101136684006795e-15,7.451603416133125712e-01
1.869140625000000355e+01,2.059505482119071530e+03,2.973520972226153213e-03,6.745425200626317197e-04,3.177784020101192316e-03,2.248552562509437136e-02,1.026117797735271418e-02,2.152565006661572855e-01,1.027560124655100594e-05,5.897308562490169486e-07,3.621438923285137215e-15,7.451600828880604599e-01
1.871093750000000355e+01,2.062960806209920520e+03,2.961475482285675243e-03,6.661084299729800717e-04,3.143011627063409252e-03,2.234530509044345414e-02,1.024502633657082759e-02,2.154685094765939335e-01,1.014930459757735885e-05,5.826072031149690712e-07,5.032319736636957122e-15,7.451598316464713712e-01
1.873046875000000355e+01,2.066343639397686275e+03,2.949563053047301459e-03,6.578847313187877188e-04,3.108994277841642395e-03,2.220777553976390623e-02,1.022857426976811479e-02,2.156770171842715411e-01,1.002637904237894924e-05,5.757369714480256000e-07,3.467022701615829696e-15,7.451595888291530079e-01
1.875000000000000355e+01,2.069656115784765916e+03,2.937781969764133999e-03,6.498639423283296065e-04,3.075709681723613146e-03,2.207286263637046539e-02,1.021184504734104839e-02,2.158821057875023042e-01,9.906700933057684054e-06,5.691073160427057568e-07,3.213916431663950442e-15,7.451593551278673511e-01
1.876953125000000355e+01,2.072900138748697827e+03,2.926130417877459509e-03,6.420390147198644978e-04,3.043136870646278268e-03,2.194050083099542345e-02,1.019485979775509692e-02,2.160838495762640588e-01,9.790156864546762413e-06,5.627064533545523598e-07,5.357981434443430314e-15,7.451591306296110329e-01
1.878906250000000355e+01,2.076077346947784463e+03,2.914606488654528874e-03,6.344033099686013141e-04,3.011256269474901076e-03,2.181063549799740209e-02,1.017763736435810078e-02,2.162823137024208753e-01,9.676644439706039841e-06,5.565236389660916582e-07,5.107559654876071306e-15,7.451589142002394972e-01
1.880859375000000000e+01,2.079189063945244470e+03,2.903208221729751317e-03,6.269505676204319188e-04,2.980049941278070484e-03,2.168322638276119069e-02,1.016019427212502824e-02,2.164775515104407355e-01,9.566073608122800892e-06,5.505491798924794971e-07,4.339917233128798493e-15,7.451587024824533056e-01
1.882812500000000000e+01,2.082236223615618655e+03,2.891933748542118657e-03,6.196748468876754016e-04,2.949502335488432287e-03,2.155825284507721651e-02,1.014254547591448424e-02,2.166695991785868025e-01,9.458368515963606039e-06,5.447744846539281101e-07,2.976730006932432874e-15,7.451584884276665210e-01
1.886718750000000000e+01,2.088138310384887518e+03,2.869751538257916783e-03,6.056366410255513248e-04,2.890348273008145653e-03,2.131562306587735101e-02,1.010668297926584427e-02,2.170441565011723695e-01,9.251364391238247662e-06,5.337966727517808895e-07,6.353948264886562741e-15,7.451580158415344046e-01
1.890625000000000355e+01,2.093824348170184294e+03,2.848027890786614981e-03,5.922149517043919214e-04,2.833475846869405561e-03,2.108110374929648631e-02,1.007022266214237585e-02,2.174078215969422190e-01,9.053993548632617507e-06,5.234769722842843218e-07,5.757535487724470072e-15,7.451575558329524007e-01
1.894531250000000711e+01,2.099307058821726059e+03,2.826751945163475874e-03,5.793693173724794683e-04,2.778765395340521485e-03,2.085424593799849874e-02,1.003326821020469883e-02,2.177611109767406961e-01,8.865612459107503584e-06,5.137571090720306339e-07,3.292011602384654070e-15,7.451571088488008199e-01
1.898437500000000355e+01,2.104598134370404296e+03,2.805911875597701458e-03,5.670631233656520326e-04,2.726097936406985615e-03,2.063463700525193512e-02,9.995913389544794359e-03,2.181045120179181673e-01,8.685620971500500180e-06,5.045850940497965757e-07,2.953790533046704001e-15,7.451566744470310422e-01
1.902343750000000355e+01,2.109708336016171870e+03,2.785495756778832120e-03,5.552629441546126166e-04,2.675362045391429036e-03,2.042189451678154757e-02,9.958241548364261606e-03,2.184384817172356219e-01,8.513471449440009875e-06,4.959147646036018935e-07,3.513975154296680453e-15,7.451562520862560213e-01
1.906250000000000355e+01,2.114647586417693674e+03,2.765491833926643581e-03,5.439381503202613335e-04,2.626454267748060123e-03,2.021566354103334837e-02,9.920326847425556954e-03,2.187634477464615590e-01,8.348663403388811540e-06,4.877050043822732217e-07,5.335130283265111387e-15,7.451558412458696434e-01
