# time,O2,AR,O,H2O2,HO2,T,H2O,NO,N2,OH,H2,OH*,HE,N,H
0.000258,0.123741,2.92494e-05,0.00122855,1.54799e-06,1.20156e-05,2087.81,0.112547,6.05056e-06,0.756961,0.00534565,0.000107514,9.27638e-12,0,3.74594e-09,2.03522e-05
0.000259,0.123759,2.92494e-05,0.00121082,1.52409e-06,1.18835e-05,2088.47,0.112583,6.12566e-06,0.756961,0.00531108,0.000105965,8.94998e-12,0,3.70962e-09,1.9903e-05
0.00026,0.123777,2.92494e-05,0.00119357,1.50088e-06,1.17549e-05,2089.11,0.112619,6.20009e-06,0.756961,0.00527713,0.000104458,8.63957e-12,0,3.67389e-09,1.94695e-05
0.000261,0.123794,2.92494e-05,0.00117678,1.47834e-06,1.16297e-05,2089.73,0.112653,6.27385e-06,0.756961,0.00524377,0.000102991,8.34419e-12,0,3.63873e-09,1.9051e-05
0.000262,0.123812,2.92494e-05,0.00116044,1.45644e-06,1.15077e-05,2090.34,0.112687,6.34696e-06,0.756961,0.00521101,0.000101563,8.06294e-12,0,3.60415e-09,1.86467e-05
0.000263,0.123829,2.92494e-05,0.00114453,1.43516e-06,1.13889e-05,2090.93,0.11272,6.41941e-06,0.756961,0.00517882,0.000100173,7.79498e-12,0,3.57012e-09,1.8256e-05
0.000264,0.123845,2.92494e-05,0.00112903,1.41447e-06,1.12732e-05,2091.51,0.112752,6.49124e-06,0.756961,0.00514718,9.8818e-05,7.53953e-12,0,3.53664e-09,1.78784e-05
0.000265,0.123862,2.92494e-05,0.00111393,1.39435e-06,1.11604e-05,2092.07,0.112784,6.56243e-06,0.756961,0.00511609,9.74981e-05,7.29588e-12,0,3.50371e-09,1.75133e-05
0.000266,0.123878,2.92494e-05,0.00109922,1.37478e-06,1.10504e-05,2092.62,0.112815,6.633e-06,0.756961,0.00508553,9.62117e-05,7.06335e-12,0,3.47132e-09,1.716e-05
0.000267,0.123894,2.92494e-05,0.00108487,1.35573e-06,1.09432e-05,2093.16,0.112845,6.70297e-06,0.756961,0.00505548,9.49575e-05,6.8413e-12,0,3.43945e-09,1.68181e-05
0.000268,0.123909,2.92494e-05,0.00107089,1.33719e-06,1.08387e-05,2093.69,0.112875,6.77234e-06,0.756961,0.00502593,9.37344e-05,6.62916e-12,0,3.4081e-09,1.64872e-05
0.000269,0.123925,2.92494e-05,0.00105725,1.31914e-06,1.07368e-05,2094.2,0.112903,6.84111e-06,0.756961,0.00499688,9.25414e-05,6.42638e-12,0,3.37726e-09,1.61667e-05
0.00027,0.12394,2.92494e-05,0.00104394,1.30156e-06,1.06373e-05,2094.7,0.112932,6.9093e-06,0.756961,0.00496831,9.13775e-05,6.23244e-12,0,3.34691e-09,1.58562e-05
0.000271,0.123954,2.92494e-05,0.00103095,1.28442e-06,1.05402e-05,2095.19,0.11296,6.97691e-06,0.756961,0.0049402,9.02416e-05,6.04686e-12,0,3.31706e-09,1.55553e-05
0.000272,0.123969,2.92494e-05,0.00101828,1.26773e-06,1.04455e-05,2095.67,0.112987,7.04396e-06,0.756961,0.00491255,8.91328e-05,5.86921e-12,0,3.28769e-09,1.52635e-05
0.000273,0.123983,2.92494e-05,0.00100591,1.25146e-06,1.03531e-05,2096.14,0.113013,7.11046e-06,0.756961,0.00488534,8.80502e-05,5.69905e-12,0,3.25879e-09,1.49807e-05
0.000274,0.123998,2.92494e-05,0.000993824,1.23559e-06,1.02628e-05,2096.6,0.11304,7.1764e-06,0.756961,0.00485857,8.69929e-05,5.536e-12,0,3.23036e-09,1.47063e-05
0.000275,0.124012,2.92494e-05,0.000982022,1.22011e-06,1.01747e-05,2097.05,0.113065,7.2418e-06,0.756961,0.00483223,8.59602e-05,5.37969e-12,0,3.20239e-09,1.444e-05
0.000276,0.124025,2.92494e-05,0.000970493,1.20501e-06,1.00887e-05,2097.49,0.11309,7.30667e-06,0.756961,0.0048063,8.49511e-05,5.22977e-12,0,3.17486e-09,1.41815e-05
0.000277,0.124039,2.92494e-05,0.000959227,1.19028e-06,1.00046e-05,2097.92,0.113115,7.37101e-06,0.756961,0.00478077,8.39651e-05,5.08591e-12,0,3.14778e-09,1.39306e-05
0.000278,0.124052,2.92494e-05,0.000948216,1.17589e-06,9.9225e-06,2098.35,0.113139,7.43484e-06,0.756961,0.00475564,8.30013e-05,4.94782e-12,0,3.12112e-09,1.36869e-05
0.000279,0.124065,2.92494e-05,0.000937451,1.16185e-06,9.84226e-06,2098.76,0.113163,7.49816e-06,0.756961,0.0047309,8.2059e-05,4.8152e-12,0,3.09489e-09,1.34501e-05
0.00028,0.124078,2.92494e-05,0.000926926,1.14814e-06,9.76386e-06,2099.16,0.113186,7.56097e-06,0.756961,0.00470654,8.11376e-05,4.68778e-12,0,3.06908e-09,1.322e-05
0.000281,0.124091,2.92494e-05,0.000916633,1.13475e-06,9.68723e-06,2099.56,0.113209,7.62329e-06,0.756961,0.00468255,8.02364e-05,4.56531e-12,0,3.04367e-09,1.29964e-05
0.000282,0.124103,2.92494e-05,0.000906564,1.12167e-06,9.61231e-06,2099.95,0.113231,7.68512e-06,0.756961,0.00465891,7.93549e-05,4.44755e-12,0,3.01867e-09,1.27789e-05
0.000283,0.124115,2.92494e-05,0.000896714,1.10888e-06,9.53908e-06,2100.33,0.113253,7.74648e-06,0.756961,0.00463564,7.84924e-05,4.33428e-12,0,2.99405e-09,1.25674e-05
0.000284,0.124128,2.92494e-05,0.000887074,1.09638e-06,9.46746e-06,2100.7,0.113275,7.80735e-06,0.756961,0.00461271,7.76483e-05,4.22527e-12,0,2.96983e-09,1.23617e-05
0.000285,0.124139,2.92494e-05,0.00087764,1.08417e-06,9.39742e-06,2101.07,0.113296,7.86777e-06,0.756961,0.00459011,7.68221e-05,4.12034e-12,0,2.94598e-09,1.21615e-05
0.000286,0.124151,2.92494e-05,0.000868404,1.07222e-06,9.32892e-06,2101.43,0.113316,7.92772e-06,0.75696,0.00456785,7.60133e-05,4.01928e-12,0,2.9225e-09,1.19667e-05
0.000287,0.124163,2.92494e-05,0.000859362,1.06054e-06,9.2619e-06,2101.78,0.113337,7.98722e-06,0.75696,0.00454592,7.52213e-05,3.92193e-12,0,2.89938e-09,1.1777e-05
0.000288,0.124174,2.92494e-05,0.000850507,1.04911e-06,9.19634e-06,2102.13,0.113357,8.04627e-06,0.75696,0.0045243,7.44457e-05,3.82811e-12,0,2.87662e-09,1.15923e-05
0.000289,0.124186,2.92494e-05,0.000841834,1.03792e-06,9.13218e-06,2102.47,0.113377,8.10489e-06,0.75696,0.00450299,7.36861e-05,3.73766e-12,0,2.85422e-09,1.14124e-05
0.00029,0.124197,2.92494e-05,0.000833338,1.02698e-06,9.06939e-06,2102.8,0.113396,8.16307e-06,0.75696,0.00448198,7.29419e-05,3.65043e-12,0,2.83215e-09,1.12371e-05
0.000291,0.124208,2.92494e-05,0.000825014,1.01627e-06,9.00794e-06,2103.13,0.113415,8.22082e-06,0.75696,0.00446128,7.22127e-05,3.56628e-12,0,2.81042e-09,1.10663e-05
0.000292,0.124218,2.92494e-05,0.000816857,1.00579e-06,8.94778e-06,2103.45,0.113434,8.27816e-06,0.75696,0.00444086,7.14981e-05,3.48507e-12,0,2.78903e-09,1.08999e-05
0.000293,0.124229,2.92494e-05,0.000808862,9.9552e-07,8.88888e-06,2103.76,0.113452,8.33507e-06,0.75696,0.00442074,7.07978e-05,3.40667e-12,0,2.76795e-09,1.07376e-05
0.000294,0.124239,2.92494e-05,0.000801025,9.85466e-07,8.83121e-06,2104.07,0.11347,8.39158e-06,0.75696,0.00440089,7.01112e-05,3.33096e-12,0,2.7472e-09,1.05793e-05
0.000295,0.12425,2.92494e-05,0.000793342,9.75618e-07,8.77473e-06,2104.37,0.113488,8.44769e-06,0.75696,0.00438132,6.9438e-05,3.25783e-12,0,2.72676e-09,1.0425e-05
0.000296,0.12426,2.92494e-05,0.000785808,9.65971e-07,8.71942e-06,2104.67,0.113505,8.5034e-06,0.75696,0.00436201,6.87779e-05,3.18716e-12,0,2.70662e-09,1.02745e-05
0.000297,0.12427,2.92494e-05,0.00077842,9.56518e-07,8.66523e-06,2104.97,0.113523,8.55872e-06,0.75696,0.00434297,6.81306e-05,3.11885e-12,0,2.68678e-09,1.01276e-05
0.000298,0.12428,2.92494e-05,0.000771173,9.47255e-07,8.61216e-06,2105.25,0.11354,8.61365e-06,0.75696,0.00432419,6.74956e-05,3.0528e-12,0,2.66724e-09,9.98421e-06
0.000299,0.12429,2.92494e-05,0.000764064,9.38176e-07,8.56015e-06,2105.54,0.113556,8.6682e-06,0.75696,0.00430567,6.68726e-05,2.98892e-12,0,2.64799e-09,9.84428e-06
0.0003,0.124299,2.92494e-05,0.000757089,9.29275e-07,8.5092e-06,2105.81,0.113573,8.72237e-06,0.75696,0.00428739,6.62614e-05,2.92712e-12,0,2.62902e-09,9.70768e-06
0.000301,0.124309,2.92494e-05,0.000750245,9.20549e-07,8.45926e-06,2106.09,0.113589,8.77618e-06,0.75696,0.00426935,6.56617e-05,2.86731e-12,0,2.61033e-09,9.57428e-06
0.000302,0.124318,2.92494e-05,0.000743528,9.11992e-07,8.41032e-06,2106.36,0.113605,8.82962e-06,0.75696,0.00425156,6.5073e-05,2.80941e-12,0,2.59192e-09,9.444e-06
0.000303,0.124328,2.92494e-05,0.000736934,9.036e-07,8.36235e-06,2106.62,0.11362,8.8827e-06,0.75696,0.004234,6.44952e-05,2.75335e-12,0,2.57377e-09,9.31673e-06
0.000304,0.124337,2.92494e-05,0.000730462,8.95368e-07,8.31533e-06,2106.88,0.113636,8.93542e-06,0.75696,0.00421667,6.3928e-05,2.69906e-12,0,2.55588e-09,9.19239e-06
0.000305,0.124346,2.92494e-05,0.000724108,8.87292e-07,8.26922e-06,2107.14,0.113651,8.9878e-06,0.75696,0.00419956,6.33711e-05,2.64645e-12,0,2.53826e-09,9.07089e-06
0.000306,0.124355,2.92494e-05,0.000717868,8.79368e-07,8.22402e-06,2107.39,0.113666,9.03983e-06,0.75696,0.00418268,6.28242e-05,2.59547e-12,0,2.52089e-09,8.95213e-06
0.000307,0.124363,2.92494e-05,0.00071174,8.71592e-07,8.17969e-06,2107.63,0.11368,9.09152e-06,0.75696,0.00416602,6.22871e-05,2.54606e-12,0,2.50376e-09,8.83605e-06
0.000308,0.124372,2.92494e-05,0.000705721,8.6396e-07,8.13621e-06,2107.88,0.113695,9.14288e-06,0.75696,0.00414957,6.17596e-05,2.49815e-12,0,2.48688e-09,8.72255e-06
0.000309,0.124381,2.92494e-05,0.000699809,8.56469e-07,8.09357e-06,2108.12,0.113709,9.1939e-06,0.75696,0.00413332,6.12414e-05,2.45168e-12,0,2.47024e-09,8.61156e-06
0.00031,0.124389,2.92494e-05,0.000694001,8.49115e-07,8.05175e-06,2108.35,0.113723,9.2446e-06,0.75696,0.00411729,6.07323e-05,2.4066e-12,0,2.45384e-09,8.50301e-06
0.000311,0.124397,2.92494e-05,0.000688294,8.41894e-07,8.01071e-06,2108.58,0.113737,9.29497e-06,0.75696,0.00410146,6.02321e-05,2.36286e-12,0,2.43767e-09,8.39682e-06
0.000312,0.124406,2.92494e-05,0.000682686,8.34804e-07,7.97046e-06,2108.81,0.113751,9.34503e-06,0.75696,0.00408582,5.97405e-05,2.32041e-12,0,2.42172e-09,8.29294e-06
0.000313,0.124414,2.92494e-05,0.000677175,8.2784e-07,7.93096e-06,2109.04,0.113764,9.39477e-06,0.75696,0.00407039,5.92574e-05,2.2792e-12,0,2.406e-09,8.19128e-06
0.000314,0.124422,2.92494e-05,0.000671758,8.21e-07,7.8922e-06,2109.26,0.113777,9.44421e-06,0.75696,0.00405514,5.87826e-05,2.23918e-12,0,2.39049e-09,8.0918e-06
0.000315,0.12443,2.92494e-05,0.000666433,8.1428e-07,7.85416e-06,2109.48,0.11379,9.49334e-06,0.75696,0.00404008,5.83158e-05,2.20031e-12,0,2.37521e-09,7.99442e-06
0.000316,0.124438,2.92494e-05,0.000661198,8.07679e-07,7.81683e-06,2109.69,0.113803,9.54217e-06,0.75696,0.00402521,5.78569e-05,2.16255e-12,0,2.36013e-09,7.89909e-06
0.000317,0.124445,2.92494e-05,0.00065605,8.01192e-07,7.78019e-06,2109.9,0.113816,9.5907e-06,0.75696,0.00401052,5.74057e-05,2.12586e-12,0,2.34526e-09,7.80576e-06
0.000318,0.124453,2.92494e-05,0.000650989,7.94818e-07,7.74421e-06,2110.11,0.113828,9.63894e-06,0.75696,0.003996,5.6962e-05,2.0902e-12,0,2.33059e-09,7.71436e-06
0.000319,0.124461,2.92494e-05,0.000646011,7.88553e-07,7.7089e-06,2110.31,0.11384,9.68689e-06,0.75696,0.00398167,5.65256e-05,2.05553e-12,0,2.31613e-09,7.62484e-06
0.00032,0.124468,2.92494e-05,0.000641116,7.82395e-07,7.67423e-06,2110.52,0.113853,9.73455e-06,0.75696,0.0039675,5.60964e-05,2.02182e-12,0,2.30186e-09,7.53715e-06
0.000321,0.124475,2.92494e-05,0.0006363,7.76341e-07,7.64018e-06,2110.72,0.113865,9.78193e-06,0.75696,0.00395351,5.56743e-05,1.98904e-12,0,2.28778e-09,7.45125e-06
0.000322,0.124483,2.92494e-05,0.000631563,7.70389e-07,7.60675e-06,2110.91,0.113876,9.82903e-06,0.75696,0.00393968,5.5259e-05,1.95714e-12,0,2.27389e-09,7.36708e-06
0.000323,0.12449,2.92494e-05,0.000626902,7.64537e-07,7.57392e-06,2111.1,0.113888,9.87586e-06,0.75696,0.00392602,5.48504e-05,1.92612e-12,0,2.26019e-09,7.2846e-06
0.000324,0.124497,2.92494e-05,0.000622317,7.58782e-07,7.54168e-06,2111.29,0.113899,9.92242e-06,0.75696,0.00391252,5.44484e-05,1.89592e-12,0,2.24668e-09,7.20376e-06
0.000325,0.124504,2.92494e-05,0.000617804,7.53122e-07,7.51001e-06,2111.48,0.113911,9.96871e-06,0.75696,0.00389917,5.40528e-05,1.86653e-12,0,2.23334e-09,7.12452e-06
0.000326,0.124511,2.92494e-05,0.000613363,7.47556e-07,7.4789e-06,2111.67,0.113922,1.00147e-05,0.75696,0.00388599,5.36635e-05,1.83791e-12,0,2.22018e-09,7.04684e-06
0.000327,0.124518,2.92494e-05,0.000608992,7.4208e-07,7.44833e-06,2111.85,0.113933,1.00605e-05,0.756959,0.00387296,5.32803e-05,1.81005e-12,0,2.20719e-09,6.97067e-06
0.000328,0.124525,2.92494e-05,0.00060469,7.36693e-07,7.41831e-06,2112.03,0.113944,1.0106e-05,0.756959,0.00386007,5.29031e-05,1.78291e-12,0,2.19438e-09,6.89599e-06
0.000329,0.124531,2.92494e-05,0.000600455,7.31392e-07,7.3888e-06,2112.21,0.113955,1.01513e-05,0.756959,0.00384734,5.25318e-05,1.75647e-12,0,2.18173e-09,6.82274e-06
0.00033,0.124538,2.92494e-05,0.000596285,7.26177e-07,7.35981e-06,2112.38,0.113965,1.01963e-05,0.756959,0.00383476,5.21662e-05,1.73071e-12,0,2.16925e-09,6.7509e-06
0.000331,0.124544,2.92494e-05,0.00059218,7.21045e-07,7.33133e-06,2112.55,0.113976,1.0241e-05,0.756959,0.00382231,5.18063e-05,1.70561e-12,0,2.15693e-09,6.68042e-06
0.000332,0.124551,2.92494e-05,0.000588138,7.15993e-07,7.30333e-06,2112.72,0.113986,1.02855e-05,0.756959,0.00381001,5.14519e-05,1.68114e-12,0,2.14477e-09,6.61128e-06
0.000333,0.124557,2.92494e-05,0.000584157,7.11022e-07,7.27582e-06,2112.89,0.113996,1.03298e-05,0.756959,0.00379785,5.11029e-05,1.65729e-12,0,2.13276e-09,6.54344e-06
0.000334,0.124564,2.92494e-05,0.000580237,7.06128e-07,7.24877e-06,2113.05,0.114006,1.03738e-05,0.756959,0.00378583,5.07592e-05,1.63404e-12,0,2.12092e-09,6.47687e-06
0.000335,0.12457,2.92494e-05,0.000576376,7.0131e-07,7.22219e-06,2113.22,0.114016,1.04176e-05,0.756959,0.00377394,5.04207e-05,1.61136e-12,0,2.10922e-09,6.41153e-06
0.000336,0.124576,2.92494e-05,0.000572572,6.96567e-07,7.19605e-06,2113.38,0.114026,1.04612e-05,0.756959,0.00376219,5.00872e-05,1.58923e-12,0,2.09767e-09,6.3474e-06
0.000337,0.124582,2.92494e-05,0.000568826,6.91897e-07,7.17036e-06,2113.54,0.114036,1.05045e-05,0.756959,0.00375056,4.97588e-05,1.56765e-12,0,2.08627e-09,6.28445e-06
0.000338,0.124588,2.92494e-05,0.000565135,6.87298e-07,7.1451e-06,2113.69,0.114045,1.05477e-05,0.756959,0.00373907,4.94351e-05,1.5466e-12,0,2.07501e-09,6.22264e-06
0.000339,0.124594,2.92494e-05,0.000561498,6.82769e-07,7.12026e-06,2113.85,0.114054,1.05905e-05,0.756959,0.0037277,4.91163e-05,1.52605e-12,0,2.0639e-09,6.16196e-06
0.00034,0.1246,2.92494e-05,0.000557915,6.78309e-07,7.09584e-06,2114.0,0.114064,1.06332e-05,0.756959,0.00371646,4.88022e-05,1.50599e-12,0,2.05292e-09,6.10236e-06
0.000341,0.124606,2.92494e-05,0.000554384,6.73915e-07,7.07182e-06,2114.15,0.114073,1.06756e-05,0.756959,0.00370534,4.84926e-05,1.48641e-12,0,2.04209e-09,6.04384e-06
0.000342,0.124612,2.92494e-05,0.000550904,6.69588e-07,7.04821e-06,2114.3,0.114082,1.07179e-05,0.756959,0.00369434,4.81875e-05,1.46729e-12,0,2.03138e-09,5.98636e-06
0.000343,0.124617,2.92494e-05,0.000547475,6.65324e-07,7.02498e-06,2114.44,0.114091,1.07599e-05,0.756959,0.00368346,4.78868e-05,1.44862e-12,0,2.02081e-09,5.9299e-06
0.000344,0.124623,2.92494e-05,0.000544094,6.61124e-07,7.00213e-06,2114.59,0.1141,1.08017e-05,0.756959,0.0036727,4.75905e-05,1.43038e-12,0,2.01038e-09,5.87443e-06
0.000345,0.124629,2.92494e-05,0.000540763,6.56986e-07,6.97965e-06,2114.73,0.114109,1.08433e-05,0.756959,0.00366206,4.72984e-05,1.41257e-12,0,2.00007e-09,5.81993e-06
0.000346,0.124634,2.92494e-05,0.000537478,6.52908e-07,6.95755e-06,2114.87,0.114117,1.08847e-05,0.756959,0.00365153,4.70104e-05,1.39517e-12,0,1.98988e-09,5.76638e-06
0.000347,0.12464,2.92494e-05,0.00053424,6.48889e-07,6.9358e-06,2115.01,0.114126,1.09259e-05,0.756959,0.00364111,4.67265e-05,1.37816e-12,0,1.97982e-09,5.71376e-06
0.000348,0.124645,2.92494e-05,0.000531048,6.44929e-07,6.9144e-06,2115.15,0.114134,1.09669e-05,0.756959,0.00363081,4.64466e-05,1.36154e-12,0,1.96989e-09,5.66204e-06
0.000349,0.12465,2.92494e-05,0.0005279,6.41026e-07,6.89335e-06,2115.28,0.114143,1.10076e-05,0.756959,0.00362061,4.61706e-05,1.34529e-12,0,1.96007e-09,5.61121e-06
0.00035,0.124656,2.92494e-05,0.000524796,6.37178e-07,6.87264e-06,2115.42,0.114151,1.10482e-05,0.756959,0.00361052,4.58985e-05,1.32941e-12,0,1.95038e-09,5.56124e-06
0.000351,0.124661,2.92494e-05,0.000521735,6.33386e-07,6.85225e-06,2115.55,0.114159,1.10886e-05,0.756959,0.00360054,4.56302e-05,1.31389e-12,0,1.9408e-09,5.51212e-06
0.000352,0.124666,2.92494e-05,0.000518717,6.29647e-07,6.8322e-06,2115.68,0.114167,1.11288e-05,0.756959,0.00359067,4.53655e-05,1.2987e-12,0,1.93133e-09,5.46383e-06
0.000353,0.124671,2.92494e-05,0.00051574,6.25961e-07,6.81246e-06,2115.81,0.114175,1.11689e-05,0.756959,0.00358089,4.51045e-05,1.28385e-12,0,1.92198e-09,5.41635e-06
0.000354,0.124676,2.92494e-05,0.000512803,6.22327e-07,6.79303e-06,2115.93,0.114183,1.12087e-05,0.756959,0.00357122,4.48471e-05,1.26932e-12,0,1.91274e-09,5.36965e-06
0.000355,0.124681,2.92494e-05,0.000509907,6.18744e-07,6.77391e-06,2116.06,0.11419,1.12483e-05,0.756959,0.00356165,4.45932e-05,1.25511e-12,0,1.90362e-09,5.32373e-06
0.000356,0.124686,2.92494e-05,0.00050705,6.1521e-07,6.75509e-06,2116.18,0.114198,1.12878e-05,0.756959,0.00355218,4.43427e-05,1.24121e-12,0,1.8946e-09,5.27857e-06
0.000357,0.124691,2.92494e-05,0.000504231,6.11725e-07,6.73656e-06,2116.31,0.114206,1.13271e-05,0.756959,0.00354281,4.40956e-05,1.2276e-12,0,1.88568e-09,5.23415e-06
0.000358,0.124696,2.92494e-05,0.00050145,6.08289e-07,6.71833e-06,2116.43,0.114213,1.13662e-05,0.756959,0.00353353,4.38518e-05,1.21428e-12,0,1.87687e-09,5.19045e-06
0.000359,0.124701,2.92494e-05,0.000498706,6.04899e-07,6.70038e-06,2116.55,0.114221,1.14051e-05,0.756959,0.00352435,4.36112e-05,1.20125e-12,0,1.86817e-09,5.14746e-06
0.00036,0.124706,2.92494e-05,0.000495999,6.01556e-07,6.6827e-06,2116.66,0.114228,1.14439e-05,0.756959,0.00351526,4.33739e-05,1.18849e-12,0,1.85956e-09,5.10516e-06
0.000361,0.12471,2.92494e-05,0.000493328,5.98258e-07,6.6653e-06,2116.78,0.114235,1.14824e-05,0.756959,0.00350627,4.31397e-05,1.17599e-12,0,1.85106e-09,5.06354e-06
0.000362,0.124715,2.92494e-05,0.000490692,5.95005e-07,6.64817e-06,2116.9,0.114242,1.15208e-05,0.756959,0.00349736,4.29086e-05,1.16376e-12,0,1.84265e-09,5.02259e-06
0.000363,0.124719,2.92494e-05,0.00048809,5.91795e-07,6.6313e-06,2117.01,0.114249,1.15591e-05,0.756959,0.00348855,4.26805e-05,1.15178e-12,0,1.83435e-09,4.98229e-06
0.000364,0.124724,2.92494e-05,0.000485522,5.88628e-07,6.61468e-06,2117.12,0.114256,1.15972e-05,0.756959,0.00347982,4.24554e-05,1.14004e-12,0,1.82614e-09,4.94262e-06
0.000365,0.124729,2.92494e-05,0.000482988,5.85504e-07,6.59832e-06,2117.23,0.114263,1.16351e-05,0.756959,0.00347119,4.22332e-05,1.12854e-12,0,1.81802e-09,4.90358e-06
0.000366,0.124733,2.92494e-05,0.000480486,5.82421e-07,6.58221e-06,2117.34,0.11427,1.16728e-05,0.756959,0.00346264,4.20139e-05,1.11728e-12,0,1.80999e-09,4.86515e-06
0.000367,0.124737,2.92494e-05,0.000478017,5.79379e-07,6.56634e-06,2117.45,0.114277,1.17104e-05,0.756959,0.00345417,4.17975e-05,1.10624e-12,0,1.80206e-09,4.82732e-06
0.000368,0.124742,2.92494e-05,0.000475579,5.76376e-07,6.55071e-06,2117.56,0.114284,1.17478e-05,0.756959,0.00344579,4.15838e-05,1.09543e-12,0,1.79422e-09,4.79007e-06
0.000369,0.124746,2.92494e-05,0.000473173,5.73413e-07,6.53532e-06,2117.67,0.11429,1.17851e-05,0.756959,0.00343749,4.13728e-05,1.08483e-12,0,1.78647e-09,4.7534e-06
0.00037,0.12475,2.92494e-05,0.000470797,5.70489e-07,6.52016e-06,2117.77,0.114297,1.18222e-05,0.756959,0.00342928,4.11645e-05,1.07444e-12,0,1.7788e-09,4.71729e-06
0.000371,0.124755,2.92494e-05,0.000468451,5.67602e-07,6.50522e-06,2117.87,0.114303,1.18592e-05,0.756959,0.00342114,4.09589e-05,1.06426e-12,0,1.77122e-09,4.68174e-06
0.000372,0.124759,2.92494e-05,0.000466135,5.64753e-07,6.49051e-06,2117.98,0.11431,1.1896e-05,0.756959,0.00341309,4.07559e-05,1.05427e-12,0,1.76373e-09,4.64672e-06
0.000373,0.124763,2.92494e-05,0.000463848,5.6194e-07,6.47601e-06,2118.08,0.114316,1.19326e-05,0.756959,0.00340511,4.05554e-05,1.04448e-12,0,1.75632e-09,4.61223e-06
0.000374,0.124767,2.92494e-05,0.00046159,5.59164e-07,6.46173e-06,2118.18,0.114322,1.19691e-05,0.756959,0.00339721,4.03574e-05,1.03488e-12,0,1.74899e-09,4.57827e-06
0.000375,0.124771,2.92494e-05,0.000459359,5.56423e-07,6.44766e-06,2118.28,0.114328,1.20055e-05,0.756959,0.00338939,4.01619e-05,1.02546e-12,0,1.74175e-09,4.54481e-06
0.000376,0.124775,2.92494e-05,0.000457157,5.53716e-07,6.4338e-06,2118.38,0.114335,1.20417e-05,0.756959,0.00338165,3.99688e-05,1.01622e-12,0,1.73458e-09,4.51185e-06
0.000377,0.124779,2.92494e-05,0.000454981,5.51044e-07,6.42014e-06,2118.47,0.114341,1.20778e-05,0.756959,0.00337398,3.97781e-05,1.00716e-12,0,1.7275e-09,4.47938e-06
0.000378,0.124783,2.92494e-05,0.000452832,5.48405e-07,6.40667e-06,2118.57,0.114347,1.21137e-05,0.756959,0.00336638,3.95898e-05,9.98273e-13,0,1.72049e-09,4.44739e-06
0.000379,0.124787,2.92494e-05,0.00045071,5.458e-07,6.39341e-06,2118.66,0.114353,1.21495e-05,0.756959,0.00335886,3.94038e-05,9.89551e-13,0,1.71356e-09,4.41587e-06
0.00038,0.124791,2.92494e-05,0.000448614,5.43227e-07,6.38034e-06,2118.76,0.114358,1.21851e-05,0.756958,0.00335141,3.922e-05,9.80992e-13,0,1.7067e-09,4.38481e-06
0.000381,0.124795,2.92494e-05,0.000446543,5.40686e-07,6.36745e-06,2118.85,0.114364,1.22206e-05,0.756958,0.00334403,3.90385e-05,9.72593e-13,0,1.69992e-09,4.3542e-06
0.000382,0.124799,2.92494e-05,0.000444497,5.38177e-07,6.35476e-06,2118.94,0.11437,1.2256e-05,0.756958,0.00333672,3.88592e-05,9.64349e-13,0,1.69322e-09,4.32404e-06
0.000383,0.124803,2.92494e-05,0.000442476,5.35698e-07,6.34224e-06,2119.03,0.114376,1.22913e-05,0.756958,0.00332948,3.8682e-05,9.56256e-13,0,1.68658e-09,4.29431e-06
0.000384,0.124806,2.92494e-05,0.000440479,5.3325e-07,6.32991e-06,2119.12,0.114381,1.23264e-05,0.756958,0.00332231,3.8507e-05,9.48312e-13,0,1.68002e-09,4.26501e-06
0.000385,0.12481,2.92494e-05,0.000438506,5.30832e-07,6.31775e-06,2119.21,0.114387,1.23613e-05,0.756958,0.00331521,3.8334e-05,9.40512e-13,0,1.67353e-09,4.23613e-06
0.000386,0.124814,2.92494e-05,0.000436557,5.28443e-07,6.30576e-06,2119.3,0.114392,1.23962e-05,0.756958,0.00330817,3.81632e-05,9.32854e-13,0,1.66711e-09,4.20766e-06
0.000387,0.124817,2.92494e-05,0.00043463,5.26083e-07,6.29395e-06,2119.38,0.114398,1.24309e-05,0.756958,0.00330121,3.79944e-05,9.25333e-13,0,1.66076e-09,4.1796e-06
0.000388,0.124821,2.92494e-05,0.000432727,5.23752e-07,6.2823e-06,2119.47,0.114403,1.24655e-05,0.756958,0.0032943,3.78275e-05,9.17947e-13,0,1.65448e-09,4.15193e-06
0.000389,0.124824,2.92494e-05,0.000430846,5.21449e-07,6.27082e-06,2119.56,0.114409,1.24999e-05,0.756958,0.00328746,3.76627e-05,9.10693e-13,0,1.64826e-09,4.12465e-06
0.00039,0.124828,2.92494e-05,0.000428987,5.19174e-07,6.2595e-06,2119.64,0.114414,1.25342e-05,0.756958,0.00328069,3.74997e-05,9.03567e-13,0,1.64211e-09,4.09776e-06
0.000391,0.124832,2.92494e-05,0.00042715,5.16925e-07,6.24834e-06,2119.72,0.114419,1.25684e-05,0.756958,0.00327398,3.73387e-05,8.96567e-13,0,1.63603e-09,4.07123e-06
0.000392,0.124835,2.92494e-05,0.000425334,5.14704e-07,6.23733e-06,2119.8,0.114424,1.26025e-05,0.756958,0.00326733,3.71796e-05,8.8969e-13,0,1.63001e-09,4.04508e-06
