# time,O2,AR,O,H2O2,HO2,T,H2O,NO,N2,OH,H2,OH*,HE,N,H
0.0,0.22636,2.82593e-05,0.0,0.0,0.0,1000.0,0.0,0.0,0.74509,0.0,0.0285216,0.0,0,0.0,0.0
1e-06,0.22636,2.82593e-05,5.09332e-10,5.45677e-13,3.65957e-09,1000.0,1.32601e-08,8.71502e-23,0.74509,1.6298e-09,0.0285216,6.27565e-23,0,6.648390000000001e-24,6.00675e-10
2e-06,0.22636,2.82593e-05,1.47495e-09,4.58265e-12,1.52777e-08,1000.0,3.1255e-08,3.04564e-22,0.74509,1.9886e-09,0.0285216,3.63008e-22,0,3.32112e-23,1.19445e-09
3e-06,0.22636,2.82593e-05,2.47879e-09,1.59184e-11,3.43113e-08,1000.0,5.28451e-08,7.14739e-22,0.74509,2.34813e-09,0.0285216,8.79903e-22,0,6.95476e-23,1.76045e-09
4e-06,0.22636,2.82593e-05,3.46208e-09,3.80519e-11,6.04734e-08,1000.0,7.79704e-08,1.33237e-21,0.74509,2.6985e-09,0.0285216,1.6286399999999999e-21,0,1.08641e-22,2.30767e-09
5e-06,0.22636,2.82593e-05,4.41694e-09,7.43574e-11,9.35326e-08,1000.0,1.06532e-07,2.1575999999999996e-21,0.74509,3.03863e-09,0.0285216,2.56722e-21,0,1.47814e-22,2.83801e-09
6e-06,0.22636,2.82593e-05,5.34312e-09,1.28127e-10,1.33272e-07,1000.0,1.38428e-07,3.1861399999999997e-21,0.74509,3.36869e-09,0.0285216,3.67705e-21,0,1.8619799999999999e-22,3.3523e-09
7e-06,0.22636,2.82593e-05,6.24152e-09,2.02581e-10,1.79485e-07,1000.0,1.73561e-07,4.41245e-21,0.74509,3.6891e-09,0.0285216,4.9413199999999996e-21,0,2.23547e-22,3.85117e-09
8e-06,0.22636,2.82593e-05,7.11321e-09,3.00875e-10,2.3197e-07,1000.0,2.11837e-07,5.8308e-21,0.74509,4.00023e-09,0.0285216,6.3446999999999994e-21,0,2.59815e-22,4.33524e-09
9e-06,0.22636,2.82593e-05,7.95922e-09,4.26104e-10,2.90535e-07,1000.0,2.53166e-07,7.435539999999999e-21,0.74509,4.30249e-09,0.0285216,7.87321e-21,0,2.9501899999999997e-22,4.80507e-09
1e-05,0.22636,2.82593e-05,8.78057e-09,5.81317e-10,3.54993e-07,1000.0,2.97461e-07,9.2212e-21,0.74509,4.59626e-09,0.0285216,9.514099999999998e-21,0,3.29192e-22,5.26123e-09
1.1e-05,0.22636,2.82593e-05,9.57826e-09,7.69515e-10,4.25166e-07,1000.0,3.44642e-07,1.1182499999999999e-20,0.74509,4.88191e-09,0.0285216,1.1255699999999999e-20,0,3.62374e-22,5.70427e-09
1.2e-05,0.226359,2.82593e-05,1.03533e-08,9.9366e-10,5.00881e-07,1000.0,3.94628e-07,1.3314499999999998e-20,0.74509,5.15978e-09,0.0285215,1.3087299999999999e-20,0,3.94604e-22,6.13472e-09
1.3e-05,0.226359,2.82593e-05,1.11065e-08,1.25668e-09,5.81973e-07,1000.0,4.47345e-07,1.5612299999999998e-20,0.74509,5.43024e-09,0.0285215,1.4999399999999998e-20,0,4.2592e-22,6.55311e-09
1.4e-05,0.226359,2.82593e-05,1.18389e-08,1.56148e-09,6.68283e-07,1000.0,5.02721e-07,1.80711e-20,0.74509,5.6936e-09,0.0285215,1.69833e-20,0,4.563599999999999e-22,6.95992e-09
1.5e-05,0.226359,2.82593e-05,1.25513e-08,1.91092e-09,7.59657e-07,1000.0,5.60687e-07,2.0686699999999998e-20,0.74509,5.9502e-09,0.0285215,1.9030899999999997e-20,0,4.85961e-22,7.35566e-09
1.6e-05,0.226359,2.82593e-05,1.32445e-08,2.30787e-09,8.55949e-07,1000.0,6.21178e-07,2.3454799999999996e-20,0.74509,6.20034e-09,0.0285215,2.1135299999999997e-20,0,5.14759e-22,7.74078e-09
1.7e-05,0.226359,2.82593e-05,1.39195e-08,2.75516e-09,9.57017e-07,1000.0,6.84132e-07,2.6371099999999998e-20,0.74509,6.44432e-09,0.0285215,2.329e-20,0,5.42788e-22,8.11575e-09
1.8e-05,0.226359,2.82593e-05,1.4577e-08,3.25562e-09,1.06273e-06,1000.01,7.49489e-07,2.9432000000000003e-20,0.74509,6.68243e-09,0.0285215,2.54892e-20,0,5.700799999999999e-22,8.48101e-09
1.9e-05,0.226358,2.82593e-05,1.52178e-08,3.81206e-09,1.17294e-06,1000.01,8.17192e-07,3.2633499999999997e-20,0.74509,6.91495e-09,0.0285215,2.7727799999999995e-20,0,5.9667e-22,8.83698e-09
2e-05,0.226358,2.82593e-05,1.58425e-08,4.42728e-09,1.28755e-06,1000.01,8.87188e-07,3.59723e-20,0.74509,7.14215e-09,0.0285215,3.00012e-20,0,6.22587e-22,9.18408e-09
2.1e-05,0.226358,2.82593e-05,1.64521e-08,5.1041e-09,1.40642e-06,1000.01,9.59426e-07,3.94448e-20,0.74509,7.3643e-09,0.0285215,3.23053e-20,0,6.47862e-22,9.52271e-09
2.2e-05,0.226358,2.82593e-05,1.7047e-08,5.84532e-09,1.52944e-06,1000.01,1.03386e-06,4.3047799999999996e-20,0.74509,7.58164e-09,0.0285214,3.46366e-20,0,6.72524e-22,9.85326e-09
2.3e-05,0.226358,2.82593e-05,1.76281e-08,6.65374e-09,1.6565e-06,1000.01,1.11043e-06,4.6778199999999994e-20,0.74509,7.79441e-09,0.0285214,3.69918e-20,0,6.96601e-22,1.01761e-08
2.4e-05,0.226357,2.82593e-05,1.8196e-08,7.53217e-09,1.7875e-06,1000.01,1.18911e-06,5.0633099999999994e-20,0.74509,8.00286e-09,0.0285214,3.93681e-20,0,7.2012199999999995e-22,1.04916e-08
2.5e-05,0.226357,2.82593e-05,1.87513e-08,8.48343e-09,1.92233e-06,1000.01,1.26986e-06,5.46096e-20,0.74509,8.2072e-09,0.0285214,4.17634e-20,0,7.43112e-22,1.08001e-08
2.6e-05,0.226357,2.82593e-05,1.92946e-08,9.51033e-09,2.06091e-06,1000.01,1.35262e-06,5.870509999999999e-20,0.74509,8.40766e-09,0.0285214,4.41753e-20,0,7.65596e-22,1.1102e-08
2.7e-05,0.226357,2.82593e-05,1.98266e-08,1.06157e-08,2.20312e-06,1000.01,1.43737e-06,6.29169e-20,0.74509,8.60445e-09,0.0285214,4.6602199999999995e-20,0,7.875999999999999e-22,1.13975e-08
2.8e-05,0.226357,2.82593e-05,2.03477e-08,1.18024e-08,2.3489e-06,1000.01,1.52407e-06,6.72428e-20,0.74509,8.79776e-09,0.0285214,4.90426e-20,0,8.09148e-22,1.1687e-08
2.9e-05,0.226356,2.82593e-05,2.08585e-08,1.30734e-08,2.49815e-06,1000.01,1.61268e-06,7.168039999999999e-20,0.74509,8.98781e-09,0.0285213,5.1495399999999996e-20,0,8.30261e-22,1.19708e-08
3e-05,0.226356,2.82593e-05,2.13597e-08,1.44313e-08,2.6508e-06,1000.01,1.70318e-06,7.62275e-20,0.74509,9.17478e-09,0.0285213,5.39596e-20,0,8.50964e-22,1.22492e-08
3.1e-05,0.226356,2.82593e-05,2.18516e-08,1.58793e-08,2.80676e-06,1000.01,1.79554e-06,8.088209999999999e-20,0.74509,9.35885e-09,0.0285213,5.643449999999999e-20,0,8.71277e-22,1.25225e-08
3.2e-05,0.226356,2.82593e-05,2.23348e-08,1.74201e-08,2.96596e-06,1000.01,1.88973e-06,8.564209999999999e-20,0.74509,9.5402e-09,0.0285213,5.89195e-20,0,8.91221e-22,1.27909e-08
3.3e-05,0.226355,2.82593e-05,2.28098e-08,1.90567e-08,3.12834e-06,1000.02,1.98572e-06,9.05058e-20,0.74509,9.71901e-09,0.0285213,6.14143e-20,0,9.10817e-22,1.30548e-08
3.4e-05,0.226355,2.82593e-05,2.32771e-08,2.0792e-08,3.29382e-06,1000.02,2.08348e-06,9.547139999999999e-20,0.74509,9.89543e-09,0.0285213,6.39187e-20,0,9.30083e-22,1.33143e-08
3.5e-05,0.226355,2.82593e-05,2.3737e-08,2.26291e-08,3.46235e-06,1000.02,2.18301e-06,1.0053700000000001e-19,0.74509,1.00696e-08,0.0285213,6.643279999999999e-20,0,9.49038e-22,1.35698e-08
3.6e-05,0.226355,2.82593e-05,2.419e-08,2.45709e-08,3.63386e-06,1000.02,2.28427e-06,1.05702e-19,0.74509,1.02418e-08,0.0285212,6.89565e-20,0,9.67702e-22,1.38214e-08
3.7e-05,0.226354,2.82593e-05,2.46366e-08,2.66205e-08,3.80829e-06,1000.02,2.38725e-06,1.10963e-19,0.74509,1.0412e-08,0.0285212,7.14903e-20,0,9.86091e-22,1.40694e-08
3.8e-05,0.226354,2.82593e-05,2.50771e-08,2.87809e-08,3.9856e-06,1000.02,2.49193e-06,1.1632100000000001e-19,0.74509,1.05805e-08,0.0285212,7.40345e-20,0,1.00422e-21,1.43141e-08
3.9e-05,0.226354,2.82593e-05,2.5512e-08,3.10552e-08,4.16572e-06,1000.02,2.59828e-06,1.21773e-19,0.74509,1.07473e-08,0.0285212,7.658959999999999e-20,0,1.02211e-21,1.45556e-08
4e-05,0.226354,2.82593e-05,2.59416e-08,3.34465e-08,4.34862e-06,1000.02,2.70631e-06,1.27319e-19,0.74509,1.09127e-08,0.0285212,7.91562e-20,0,1.03978e-21,1.47941e-08
4.1e-05,0.226353,2.82593e-05,2.63663e-08,3.59579e-08,4.53424e-06,1000.02,2.81599e-06,1.32957e-19,0.74509,1.10767e-08,0.0285211,8.1735e-20,0,1.05723e-21,1.503e-08
4.2e-05,0.226353,2.82593e-05,2.67865e-08,3.85927e-08,4.72253e-06,1000.02,2.92731e-06,1.38686e-19,0.74509,1.12395e-08,0.0285211,8.43268e-20,0,1.07449e-21,1.52633e-08
4.3e-05,0.226353,2.82593e-05,2.72025e-08,4.13539e-08,4.91347e-06,1000.02,3.04026e-06,1.44505e-19,0.74509,1.14012e-08,0.0285211,8.69325e-20,0,1.09157e-21,1.54942e-08
4.4e-05,0.226352,2.82593e-05,2.76146e-08,4.4245e-08,5.107e-06,1000.02,3.15484e-06,1.50414e-19,0.74509,1.15619e-08,0.0285211,8.95531e-20,0,1.1084899999999999e-21,1.5723e-08
4.5e-05,0.226352,2.82593e-05,2.80232e-08,4.7269e-08,5.30309e-06,1000.03,3.27102e-06,1.5641100000000001e-19,0.74509,1.17218e-08,0.0285211,9.218949999999999e-20,0,1.12525e-21,1.59498e-08
4.6e-05,0.226352,2.82593e-05,2.84286e-08,5.04294e-08,5.50171e-06,1000.03,3.38881e-06,1.62497e-19,0.74509,1.18809e-08,0.028521,9.484279999999999e-20,0,1.1418699999999999e-21,1.61748e-08
4.7e-05,0.226352,2.82593e-05,2.88311e-08,5.37295e-08,5.70282e-06,1000.03,3.50819e-06,1.68669e-19,0.74509,1.20394e-08,0.028521,9.751429999999999e-20,0,1.15837e-21,1.63982e-08
4.8e-05,0.226351,2.82593e-05,2.9231e-08,5.71727e-08,5.90639e-06,1000.03,3.62917e-06,1.74928e-19,0.74509,1.21974e-08,0.028521,1.0020500000000001e-19,0,1.1747499999999999e-21,1.66201e-08
4.9e-05,0.226351,2.82593e-05,2.96285e-08,6.07624e-08,6.1124e-06,1000.03,3.75174e-06,1.8127300000000001e-19,0.74509,1.2355e-08,0.028521,1.02916e-19,0,1.19103e-21,1.68407e-08
5e-05,0.226351,2.82593e-05,3.00241e-08,6.4502e-08,6.3208e-06,1000.03,3.8759e-06,1.87703e-19,0.74509,1.25123e-08,0.028521,1.0565e-19,0,1.2072199999999999e-21,1.70602e-08
5.1e-05,0.22635,2.82593e-05,3.04178e-08,6.83951e-08,6.53159e-06,1000.03,4.00163e-06,1.9421900000000001e-19,0.74509,1.26694e-08,0.0285209,1.0840600000000001e-19,0,1.2233299999999999e-21,1.72786e-08
5.2e-05,0.22635,2.82593e-05,3.08101e-08,7.24453e-08,6.74474e-06,1000.03,4.12896e-06,2.0081900000000001e-19,0.74509,1.28263e-08,0.0285209,1.11188e-19,0,1.2393699999999999e-21,1.74962e-08
5.3e-05,0.22635,2.82593e-05,3.12012e-08,7.66561e-08,6.96022e-06,1000.03,4.25786e-06,2.07504e-19,0.74509,1.29833e-08,0.0285209,1.13995e-19,0,1.2553499999999999e-21,1.77131e-08
5.4e-05,0.226349,2.82593e-05,3.15913e-08,8.10311e-08,7.17802e-06,1000.04,4.38835e-06,2.14273e-19,0.74509,1.31404e-08,0.0285209,1.16831e-19,0,1.2713e-21,1.79295e-08
5.5e-05,0.226349,2.82593e-05,3.19807e-08,8.5574e-08,7.39811e-06,1000.04,4.52042e-06,2.21126e-19,0.74509,1.32977e-08,0.0285209,1.19695e-19,0,1.2871999999999998e-21,1.81454e-08
5.6e-05,0.226349,2.82593e-05,3.23696e-08,9.02887e-08,7.62048e-06,1000.04,4.65409e-06,2.28063e-19,0.74509,1.34553e-08,0.0285208,1.2259100000000001e-19,0,1.3030799999999999e-21,1.8361e-08
5.7e-05,0.226348,2.82593e-05,3.27582e-08,9.51788e-08,7.84511e-06,1000.04,4.78934e-06,2.35084e-19,0.74509,1.36132e-08,0.0285208,1.25519e-19,0,1.3189399999999999e-21,1.85765e-08
5.8e-05,0.226348,2.82593e-05,3.31469e-08,1.00248e-07,8.07199e-06,1000.04,4.92619e-06,2.4218900000000003e-19,0.74509,1.37716e-08,0.0285208,1.28482e-19,0,1.3347999999999998e-21,1.8792e-08
5.9e-05,0.226348,2.82593e-05,3.35358e-08,1.05501e-07,8.30111e-06,1000.04,5.06465e-06,2.49377e-19,0.74509,1.39306e-08,0.0285208,1.31481e-19,0,1.35066e-21,1.90075e-08
6e-05,0.226347,2.82593e-05,3.39251e-08,1.1094e-07,8.53246e-06,1000.04,5.20472e-06,2.56649e-19,0.74509,1.40902e-08,0.0285207,1.34518e-19,0,1.36653e-21,1.92233e-08
6.1e-05,0.226347,2.82593e-05,3.43151e-08,1.16571e-07,8.76602e-06,1000.04,5.3464e-06,2.64005e-19,0.74509,1.42505e-08,0.0285207,1.37594e-19,0,1.38243e-21,1.94394e-08
6.2e-05,0.226347,2.82593e-05,3.4706e-08,1.22397e-07,9.00179e-06,1000.04,5.48971e-06,2.71445e-19,0.74509,1.44117e-08,0.0285207,1.40713e-19,0,1.3983599999999998e-21,1.9656e-08
6.3e-05,0.226346,2.82593e-05,3.5098e-08,1.28422e-07,9.23976e-06,1000.05,5.63465e-06,2.78969e-19,0.74509,1.45737e-08,0.0285207,1.43874e-19,0,1.41432e-21,1.98731e-08
6.4e-05,0.226346,2.82593e-05,3.54913e-08,1.34651e-07,9.47992e-06,1000.05,5.78124e-06,2.86578e-19,0.74509,1.47368e-08,0.0285207,1.47082e-19,0,1.43034e-21,2.0091e-08
6.5e-05,0.226345,2.82593e-05,3.58862e-08,1.41087e-07,9.72227e-06,1000.05,5.92949e-06,2.94272e-19,0.74509,1.49009e-08,0.0285206,1.50337e-19,0,1.4464099999999999e-21,2.03096e-08
6.6e-05,0.226345,2.82593e-05,3.62827e-08,1.47735e-07,9.96681e-06,1000.05,6.0794e-06,3.02051e-19,0.74509,1.50662e-08,0.0285206,1.53643e-19,0,1.4625499999999998e-21,2.05292e-08
6.7e-05,0.226345,2.82593e-05,3.66812e-08,1.54599e-07,1.02135e-05,1000.05,6.23099e-06,3.09916e-19,0.74509,1.52327e-08,0.0285206,1.57e-19,0,1.4787599999999999e-21,2.07498e-08
6.8e-05,0.226344,2.82593e-05,3.70818e-08,1.61684e-07,1.04624e-05,1000.05,6.38427e-06,3.17867e-19,0.74509,1.54005e-08,0.0285206,1.60411e-19,0,1.49506e-21,2.09716e-08
6.9e-05,0.226344,2.82593e-05,3.74848e-08,1.68994e-07,1.07135e-05,1000.05,6.53926e-06,3.25904e-19,0.74509,1.55697e-08,0.0285205,1.63879e-19,0,1.51144e-21,2.11946e-08
7e-05,0.226343,2.82593e-05,3.78903e-08,1.76533e-07,1.09668e-05,1000.05,6.69598e-06,3.34028e-19,0.74509,1.57404e-08,0.0285205,1.67406e-19,0,1.5279199999999999e-21,2.1419e-08
7.1e-05,0.226343,2.82593e-05,3.82985e-08,1.84307e-07,1.12222e-05,1000.06,6.85443e-06,3.4224e-19,0.74509,1.59127e-08,0.0285205,1.70995e-19,0,1.5445099999999999e-21,2.16449e-08
7.2e-05,0.226343,2.82593e-05,3.87096e-08,1.9232e-07,1.14799e-05,1000.06,7.01463e-06,3.5054000000000005e-19,0.74509,1.60866e-08,0.0285204,1.74647e-19,0,1.56122e-21,2.18723e-08
7.3e-05,0.226342,2.82593e-05,3.91238e-08,2.00576e-07,1.17397e-05,1000.06,7.17661e-06,3.58929e-19,0.74509,1.62623e-08,0.0285204,1.78365e-19,0,1.57805e-21,2.21015e-08
7.4e-05,0.226342,2.82593e-05,3.95413e-08,2.09081e-07,1.20017e-05,1000.06,7.34039e-06,3.67407e-19,0.74509,1.64397e-08,0.0285204,1.82153e-19,0,1.595e-21,2.23324e-08
7.5e-05,0.226341,2.82593e-05,3.99624e-08,2.17839e-07,1.2266e-05,1000.06,7.50597e-06,3.7597600000000003e-19,0.74509,1.66191e-08,0.0285204,1.86012e-19,0,1.6120999999999999e-21,2.25652e-08
7.6e-05,0.226341,2.82593e-05,4.03871e-08,2.26855e-07,1.25324e-05,1000.06,7.67338e-06,3.84635e-19,0.74509,1.68004e-08,0.0285203,1.89946e-19,0,1.62934e-21,2.28e-08
7.7e-05,0.226341,2.82593e-05,4.08157e-08,2.36135e-07,1.28011e-05,1000.06,7.84264e-06,3.93386e-19,0.74509,1.69839e-08,0.0285203,1.93958e-19,0,1.64674e-21,2.30369e-08
7.8e-05,0.22634,2.82593e-05,4.12484e-08,2.45683e-07,1.3072e-05,1000.07,8.01378e-06,4.0223000000000005e-19,0.74509,1.71694e-08,0.0285203,1.98049e-19,0,1.6642999999999998e-21,2.32761e-08
7.9e-05,0.22634,2.82593e-05,4.16854e-08,2.55505e-07,1.33451e-05,1000.07,8.18681e-06,4.11168e-19,0.74509,1.73572e-08,0.0285203,2.02224e-19,0,1.68203e-21,2.35176e-08
8e-05,0.226339,2.82593e-05,4.21268e-08,2.65606e-07,1.36205e-05,1000.07,8.36176e-06,4.202e-19,0.74509,1.75474e-08,0.0285202,2.06486e-19,0,1.69994e-21,2.37615e-08
8.1e-05,0.226339,2.82593e-05,4.2573e-08,2.75992e-07,1.38981e-05,1000.07,8.53865e-06,4.29328e-19,0.74509,1.77399e-08,0.0285202,2.10838e-19,0,1.71803e-21,2.40079e-08
8.2e-05,0.226338,2.82593e-05,4.30239e-08,2.86667e-07,1.4178e-05,1000.07,8.71752e-06,4.385520000000001e-19,0.74509,1.79349e-08,0.0285202,2.1528300000000002e-19,0,1.73632e-21,2.4257e-08
8.3e-05,0.226338,2.82593e-05,4.348e-08,2.97637e-07,1.44603e-05,1000.07,8.89838e-06,4.47874e-19,0.74509,1.81326e-08,0.0285201,2.19824e-19,0,1.75481e-21,2.45089e-08
8.4e-05,0.226338,2.82593e-05,4.39413e-08,3.08909e-07,1.47448e-05,1000.08,9.08126e-06,4.57294e-19,0.74509,1.83329e-08,0.0285201,2.2446600000000003e-19,0,1.77352e-21,2.47636e-08
8.5e-05,0.226337,2.82593e-05,4.44081e-08,3.20487e-07,1.50316e-05,1000.08,9.2662e-06,4.66814e-19,0.74509,1.8536e-08,0.0285201,2.29212e-19,0,1.79244e-21,2.50213e-08
8.6e-05,0.226337,2.82593e-05,4.48806e-08,3.32378e-07,1.53208e-05,1000.08,9.45321e-06,4.76435e-19,0.74509,1.8742e-08,0.02852,2.34066e-19,0,1.81159e-21,2.52821e-08
8.7e-05,0.226336,2.82593e-05,4.53589e-08,3.44588e-07,1.56123e-05,1000.08,9.64234e-06,4.86159e-19,0.74509,1.89509e-08,0.02852,2.39031e-19,0,1.8309799999999998e-21,2.55461e-08
8.8e-05,0.226336,2.82593e-05,4.58434e-08,3.57122e-07,1.59062e-05,1000.08,9.8336e-06,4.95986e-19,0.74509,1.9163e-08,0.02852,2.44113e-19,0,1.85061e-21,2.58134e-08
8.9e-05,0.226335,2.82593e-05,4.63342e-08,3.69987e-07,1.62025e-05,1000.08,1.0027e-05,5.05918e-19,0.74509,1.93782e-08,0.0285199,2.49315e-19,0,1.8704899999999998e-21,2.60841e-08
9e-05,0.226335,2.82593e-05,4.68315e-08,3.83189e-07,1.65012e-05,1000.08,1.02227e-05,5.15957e-19,0.74509,1.95966e-08,0.0285199,2.54642e-19,0,1.8906399999999997e-21,2.63584e-08
9.1e-05,0.226334,2.82593e-05,4.73356e-08,3.96734e-07,1.68023e-05,1000.09,1.04206e-05,5.26103e-19,0.74509,1.98185e-08,0.0285199,2.60098e-19,0,1.9110599999999998e-21,2.66364e-08
9.2e-05,0.226334,2.82593e-05,4.78466e-08,4.1063e-07,1.71059e-05,1000.09,1.06207e-05,5.36358e-19,0.74509,2.00438e-08,0.0285199,2.65689e-19,0,1.93176e-21,2.69182e-08
9.3e-05,0.226333,2.82593e-05,4.83649e-08,4.24882e-07,1.7412e-05,1000.09,1.08232e-05,5.46724e-19,0.74509,2.02727e-08,0.0285198,2.71418e-19,0,1.95275e-21,2.72039e-08
9.4e-05,0.226333,2.82593e-05,4.88906e-08,4.39497e-07,1.77206e-05,1000.09,1.1028e-05,5.57203e-19,0.74509,2.05053e-08,0.0285198,2.77292e-19,0,1.9740399999999998e-21,2.74937e-08
9.5e-05,0.226332,2.82593e-05,4.9424e-08,4.54482e-07,1.80317e-05,1000.09,1.12353e-05,5.67795e-19,0.74509,2.07418e-08,0.0285198,2.83315e-19,0,1.99563e-21,2.77876e-08
9.6e-05,0.226332,2.82593e-05,4.99653e-08,4.69844e-07,1.83454e-05,1000.1,1.14449e-05,5.78503e-19,0.74509,2.09822e-08,0.0285197,2.89494e-19,0,2.01755e-21,2.80859e-08
9.7e-05,0.226331,2.82593e-05,5.05149e-08,4.8559e-07,1.86617e-05,1000.1,1.1657e-05,5.89328e-19,0.74509,2.12266e-08,0.0285197,2.95833e-19,0,2.0397999999999997e-21,2.83886e-08
9.8e-05,0.226331,2.82593e-05,5.10728e-08,5.01728e-07,1.89806e-05,1000.1,1.18717e-05,6.00273e-19,0.74509,2.14752e-08,0.0285196,3.02339e-19,0,2.06239e-21,2.86959e-08
9.9e-05,0.22633,2.82593e-05,5.16394e-08,5.18265e-07,1.93021e-05,1000.1,1.20888e-05,6.11338e-19,0.74509,2.17282e-08,0.0285196,3.09019e-19,0,2.0853199999999998e-21,2.9008e-08
0.0001,0.22633,2.82593e-05,5.2215e-08,5.35207e-07,1.96263e-05,1000.1,1.23086e-05,6.22527e-19,0.74509,2.19856e-08,0.0285196,3.15879e-19,0,2.1086199999999998e-21,2.93249e-08
0.000101,0.226329,2.82593e-05,5.27999e-08,5.52564e-07,1.99533e-05,1000.1,1.25311e-05,6.338400000000001e-19,0.74509,2.22476e-08,0.0285195,3.22925e-19,0,2.1322899999999998e-21,2.96468e-08
0.000102,0.226329,2.82593e-05,5.33942e-08,5.70342e-07,2.02829e-05,1000.11,1.27562e-05,6.452800000000001e-19,0.74509,2.25142e-08,0.0285195,3.30164e-19,0,2.1563499999999997e-21,2.9974e-08
0.000103,0.226328,2.82593e-05,5.39984e-08,5.8855e-07,2.06154e-05,1000.11,1.29841e-05,6.56849e-19,0.74509,2.27858e-08,0.0285195,3.37605e-19,0,2.18079e-21,3.03064e-08
0.000104,0.226328,2.82593e-05,5.46127e-08,6.07196e-07,2.09506e-05,1000.11,1.32148e-05,6.685500000000001e-19,0.74509,2.30623e-08,0.0285194,3.45255e-19,0,2.20565e-21,3.06444e-08
0.000105,0.226327,2.82593e-05,5.52373e-08,6.26288e-07,2.12887e-05,1000.11,1.34483e-05,6.80383e-19,0.74509,2.3344e-08,0.0285194,3.5312100000000003e-19,0,2.2309299999999997e-21,3.0988e-08
0.000106,0.226326,2.82593e-05,5.58727e-08,6.45835e-07,2.16297e-05,1000.11,1.36847e-05,6.92352e-19,0.74509,2.36311e-08,0.0285194,3.61212e-19,0,2.25664e-21,3.13375e-08
0.000107,0.226326,2.82593e-05,5.65192e-08,6.65844e-07,2.19737e-05,1000.12,1.39241e-05,7.044600000000001e-19,0.74509,2.39236e-08,0.0285193,3.6953700000000003e-19,0,2.28279e-21,3.16929e-08
0.000108,0.226325,2.82593e-05,5.7177e-08,6.86326e-07,2.23206e-05,1000.12,1.41665e-05,7.167070000000001e-19,0.74509,2.42217e-08,0.0285193,3.78106e-19,0,2.3094e-21,3.20546e-08
0.000109,0.226325,2.82593e-05,5.78465e-08,7.07288e-07,2.26705e-05,1000.12,1.4412e-05,7.29098e-19,0.74509,2.45257e-08,0.0285192,3.86927e-19,0,2.33649e-21,3.24226e-08
0.00011,0.226324,2.82593e-05,5.85281e-08,7.2874e-07,2.30234e-05,1000.12,1.46606e-05,7.41633e-19,0.74509,2.48356e-08,0.0285192,3.9601100000000002e-19,0,2.36406e-21,3.27972e-08
0.000111,0.226324,2.82593e-05,5.92222e-08,7.50692e-07,2.33795e-05,1000.13,1.49124e-05,7.54317e-19,0.74509,2.51518e-08,0.0285192,4.05368e-19,0,2.3921299999999998e-21,3.31785e-08
0.000112,0.226323,2.82593e-05,5.9929e-08,7.73152e-07,2.37387e-05,1000.13,1.51675e-05,7.67152e-19,0.74509,2.54743e-08,0.0285191,4.15008e-19,0,2.42072e-21,3.35668e-08
0.000113,0.226322,2.82593e-05,6.0649e-08,7.96131e-07,2.41011e-05,1000.13,1.54259e-05,7.801400000000001e-19,0.74509,2.58033e-08,0.0285191,4.24945e-19,0,2.4498399999999998e-21,3.39623e-08
0.000114,0.226322,2.82593e-05,6.13827e-08,8.19639e-07,2.44667e-05,1000.13,1.56877e-05,7.9328500000000005e-19,0.74509,2.61391e-08,0.028519,4.35189e-19,0,2.47952e-21,3.43652e-08
0.000115,0.226321,2.82593e-05,6.21303e-08,8.43685e-07,2.48356e-05,1000.13,1.59529e-05,8.065900000000001e-19,0.74509,2.64819e-08,0.028519,4.45752e-19,0,2.50975e-21,3.47757e-08
0.000116,0.226321,2.82593e-05,6.28923e-08,8.68281e-07,2.52079e-05,1000.14,1.62217e-05,8.20056e-19,0.74509,2.68319e-08,0.0285189,4.5665e-19,0,2.54057e-21,3.5194e-08
0.000117,0.22632,2.82593e-05,6.36693e-08,8.93436e-07,2.55835e-05,1000.14,1.64942e-05,8.33689e-19,0.74509,2.71893e-08,0.0285189,4.67894e-19,0,2.5719899999999998e-21,3.56204e-08
0.000118,0.226319,2.82593e-05,6.44615e-08,9.19162e-07,2.59627e-05,1000.14,1.67703e-05,8.474900000000001e-19,0.74509,2.75544e-08,0.0285189,4.79499e-19,0,2.60402e-21,3.60551e-08
0.000119,0.226319,2.82593e-05,6.52696e-08,9.45469e-07,2.63453e-05,1000.14,1.70502e-05,8.6146400000000005e-19,0.74509,2.79274e-08,0.0285188,4.91482e-19,0,2.6367e-21,3.64984e-08
0.00012,0.226318,2.82593e-05,6.60939e-08,9.72369e-07,2.67315e-05,1000.15,1.73339e-05,8.75614e-19,0.74509,2.83085e-08,0.0285188,5.03857e-19,0,2.67003e-21,3.69506e-08
0.000121,0.226317,2.82593e-05,6.6935e-08,9.99874e-07,2.71213e-05,1000.15,1.76216e-05,8.89943e-19,0.74509,2.86981e-08,0.0285187,5.16641e-19,0,2.7040399999999997e-21,3.74118e-08
0.000122,0.226317,2.82593e-05,6.77934e-08,1.028e-06,2.75148e-05,1000.15,1.79134e-05,9.04455e-19,0.74509,2.90963e-08,0.0285187,5.29853e-19,0,2.73874e-21,3.78825e-08
0.000123,0.226316,2.82593e-05,6.86697e-08,1.05675e-06,2.79121e-05,1000.15,1.82092e-05,9.19154e-19,0.74509,2.95035e-08,0.0285186,5.435100000000001e-19,0,2.77417e-21,3.83629e-08
